date,Heurelocale,Température,Humidité,Windchill,Vent,Pression,Précip.
2/1/2017,23,1.9,67,1,4,1029.9,0
3/1/2017,0,1.9,67,1.9,2,1030.1,0
3/1/2017,1,1.9,66,0.1,6,1030.2,0
3/1/2017,2,1.9,66,-0.2,7,1030.1,0
3/1/2017,3,1.4,66,-0.4,6,1030.4,0
3/1/2017,4,1.6,65,1.6,2,1030.5,0
3/1/2017,5,1.2,66,-0.7,6,1030.5,0
3/1/2017,6,1.4,65,1.4,2,1030.8,0
3/1/2017,7,1.6,65,0.7,4,1030.8,0
3/1/2017,8,1.6,67,0.7,4,1030.7,0
3/1/2017,9,1.7,66,0.8,4,1031.2,0
3/1/2017,10,1.9,66,-0.2,7,1031.2,0
3/1/2017,11,2.2,64,0.1,7,1031.8,0
3/1/2017,12,2.1,66,-0.6,9,1031.6,0
3/1/2017,13,1.7,66,-0.4,7,1031.1,0
3/1/2017,14,1.7,66,0.8,4,1030.7,0
3/1/2017,15,1.9,62,-0.8,9,1030,0
3/1/2017,16,2,63,-0.1,7,1030.2,0
3/1/2017,17,1.8,62,-0.9,9,1030.1,0
3/1/2017,18,1.5,63,-1.3,9,1030.2,0
3/1/2017,19,0.9,64,-2,9,1029.9,0
3/1/2017,20,0.7,65,-2.7,11,1029.9,0
3/1/2017,21,0.6,65,-1.7,7,1029.6,0
3/1/2017,22,0.5,65,-1.8,7,1029.4,0
3/1/2017,23,0.4,65,-2.6,9,1028.8,0
4/1/2017,0,0.6,63,-1.7,7,1028,0
4/1/2017,1,0.3,63,-2.1,7,1027.9,0
4/1/2017,2,0.7,62,-2.2,9,1027.5,0
4/1/2017,3,1.8,60,-1.4,11,1026.7,0
4/1/2017,4,2.1,59,-1.1,11,1026.3,0
4/1/2017,5,2.6,58,-0.5,11,1025.5,0
4/1/2017,6,3,59,-0.4,13,1025,0
4/1/2017,7,3.3,59,0,13,1024.2,0
4/1/2017,8,3.7,58,0.9,11,1024.6,0
4/1/2017,9,3.8,57,1,11,1024.3,0
4/1/2017,10,4.2,56,1.4,11,1024.6,0
4/1/2017,11,5,56,2.4,11,1024.8,0
4/1/2017,12,5.6,57,2.4,15,1024.2,0
4/1/2017,13,5.8,57,3,13,1024.1,0
4/1/2017,14,5.9,58,3.5,11,1023.5,0
4/1/2017,15,6.1,62,4.1,9,1023.6,0
4/1/2017,16,6.3,67,4.4,9,1023.7,0
4/1/2017,17,6.5,66,3.5,15,1024,0.2
4/1/2017,18,6.4,65,3.1,17,1024.6,0.6
4/1/2017,19,6.2,58,3.5,13,1024.9,0
4/1/2017,20,6.1,54,3.4,13,1025.7,0
4/1/2017,21,5.4,52,1.9,17,1026.5,0
4/1/2017,22,5,52,1.7,15,1027,0
4/1/2017,23,4.3,53,1.2,13,1027.4,0
5/1/2017,0,3.8,53,1,11,1027.8,0
5/1/2017,1,3.4,52,1.9,6,1028.2,0
5/1/2017,2,3.1,54,-0.3,13,1028.4,0
5/1/2017,3,3,54,-0.7,15,1029.1,0
5/1/2017,4,3.1,54,-0.3,13,1029.2,0
5/1/2017,5,2.9,55,-0.5,13,1029.8,0
5/1/2017,6,2.6,57,-0.5,11,1029.9,0
5/1/2017,7,2.3,58,-0.3,9,1030.3,0
5/1/2017,8,2.3,58,0.3,7,1030.9,0
5/1/2017,9,2.6,58,0.9,6,1031.6,0
5/1/2017,10,2.9,58,0.4,9,1032.2,0
5/1/2017,11,3.8,57,1,11,1032.7,0
5/1/2017,12,4.9,54,2.3,11,1032.8,0
5/1/2017,13,5.8,52,3,13,1032.6,0
5/1/2017,14,6.5,50,4.6,9,1032.8,0
5/1/2017,15,6.1,48,3.7,11,1033,0
5/1/2017,16,5.9,44,3.5,11,1033.5,0
5/1/2017,17,5.4,45,2.3,14,1034.1,0
5/1/2017,18,4.7,47,3,7,1034.4,0
5/1/2017,19,4.6,49,1.9,11,1035,0
5/1/2017,20,4.2,46,2.4,7,1035.4,0
5/1/2017,21,3.8,51,1.4,9,1036.2,0
5/1/2017,22,3.3,51,0.8,9,1037.1,0
5/1/2017,23,2.3,48,-0.8,11,1037.9,0
6/1/2017,0,1.9,42,0.1,6,1038.1,0
6/1/2017,1,1.4,45,-1.4,9,1038.2,0
6/1/2017,2,0.9,44,-2,9,1037.9,0
6/1/2017,3,0.1,43,-2.3,7,1038.2,0
6/1/2017,4,-0.1,43,-3.2,9,1038.5,0
6/1/2017,5,-0.5,45,-3,7,1038.7,0
6/1/2017,6,-0.9,45,-3.4,7,1039.1,0
6/1/2017,7,-1.3,44,-4.6,9,1039.3,0
6/1/2017,8,-1.6,44,-3.9,6,1039.5,0
6/1/2017,9,-1.5,45,-3.7,6,1040,0
6/1/2017,10,-1.3,37,-1.3,2,1040.5,0
6/1/2017,11,-0.1,40,-2.5,7,1040.4,0
6/1/2017,12,0.5,34,-1.5,6,1040.2,0
6/1/2017,13,1.3, ,0.4,4, ,0
6/1/2017,14,2.4,51,0.4,7,1039.3,0
6/1/2017,15,1.5,53,-1.3,9,1038.9,0
6/1/2017,16,1,51,-1.9,9,1038.9,0
6/1/2017,17,0.1,55,-2.3,7,1038.9,0
6/1/2017,18,-0.7,57,-3.2,7,1039.2,0
6/1/2017,19,-0.9,59,-3.4,7,1039.1,0
6/1/2017,20,-1.5,57,-3.7,6,1039.3,0
6/1/2017,21,-1.7,62,-4,6,1039.1,0
6/1/2017,22,-1.5,65,-4.1,7,1039.2,0
6/1/2017,23,-2.1,68,-3.4,4,1039,0
7/1/2017,0,-2.6,71,-5,6,1038.9,0
7/1/2017,1,-2.9,74,-4.3,4,1038.3,0
7/1/2017,2,-3,75,-5.4,6,1038,0
7/1/2017,3,-3.5,77,-6,6,1037.9,0
7/1/2017,4,-3.4,77,-5.9,6,1037.7,0
7/1/2017,5,-3.4,79,-5.9,6,1037.4,0
7/1/2017,6,-3,77,-5.4,6,1037,0
7/1/2017,7,-3,77,-7.1,11,1036.7,0
7/1/2017,8,-2.6,74,-5,6,1036.9,0
7/1/2017,9,-2.1,72,-4.8,7,1036.9,0
7/1/2017,10,-1.5,69,-3.7,6,1036.7,0
7/1/2017,11,-0.6,61,-3.7,9,1036.4,0
7/1/2017,12,0.2,55,-2.2,7,1036,0
7/1/2017,13,0.3,60,-3.2,11,1035.5,0
7/1/2017,14,-0.1,80,-4.1,13,1034.5,0
7/1/2017,15,-0.1,89,-2.5,7,1034.2,0
7/1/2017,16,0.1,92,-1.9,6,1034.1,0
7/1/2017,17,0.4,93,-1.9,7,1033.8,0
7/1/2017,18,0.8,95,-1.1,6,1033.8,0
7/1/2017,19,1,96,-1.2,7,1033.6,0
7/1/2017,20,1.2,96,-1,7,1033.6,0
7/1/2017,21,1.4,97,0.5,4,1033.5,0
7/1/2017,22,1.6,97,-0.2,6,1033.5,0
7/1/2017,23,1.9,97,1,4,1033.3,0.2
8/1/2017,0,3,98,2.3,4,1033.1,0
8/1/2017,1,4.1,98,2.7,6,1032.8,0
8/1/2017,2,4.6,97,4,4,1032.7,0
8/1/2017,3,4.5,98,3.1,6,1032.7,0
8/1/2017,4,4.9,97,3.6,6,1032.6,0
8/1/2017,5,5.1,97,3.8,6,1032.5,0
8/1/2017,6,5.5,97,4.3,6,1032.7,0
8/1/2017,7,5.4,97,4.1,6,1032.7,0
8/1/2017,8,5.8,97,4.3,7,1033.2,0
8/1/2017,9,5.7,97,4.5,6,1033.6,0
8/1/2017,10,6,98,4.8,6,1033.7,0
8/1/2017,11,6.4,96,6,4,1034,0
8/1/2017,12,7.1,93,6.1,6,1033.7,0
8/1/2017,13,7.4,91,6.4,6,1033.4,0
8/1/2017,14,7.8,90,6.9,6,1032.7,0
8/1/2017,15,8.1,88,7.9,4,1032.7,0
8/1/2017,16,8.2,89,7.3,6,1032.7,0
8/1/2017,17,8,88,7.1,6,1032.8,0
8/1/2017,18,7.9,88,7,6,1032.9,0
8/1/2017,19,7.8,89,6.9,6,1032.7,0
8/1/2017,20,7.8,90,6.6,7,1032.6,0
8/1/2017,21,7.8,91,6.9,6,1032.6,0
8/1/2017,22,7.6,92,7.3,4,1032.5,0
8/1/2017,23,7.4,93,6.4,6,1032.3,0
9/1/2017,0,6.6,93,5.5,6,1032.1,0
9/1/2017,1,6.5,95,5.4,6,1031.8,0
9/1/2017,2,6.1,95,4.9,6,1031.4,0
9/1/2017,3,5.4,96,4.1,6,1031,0
9/1/2017,4,5.7,97,4.5,6,1030.7,0
9/1/2017,5,5.7,97,4.2,7,1030,0
9/1/2017,6,5.8,97,4.3,7,1029.5,0
9/1/2017,7,5.6,98,4.1,7,1028.7,0
9/1/2017,8,5.6,98,4.4,6,1028.6,0
9/1/2017,9,5.5,98,4.3,6,1028.5,0
9/1/2017,10,5.4,98,3.8,7,1028.1,0
9/1/2017,11,5.8,98,4.6,6,1027.6,0
9/1/2017,12,6.2,97,4.8,7,1027.1,0
9/1/2017,13,7.2,96,6.2,6,1025.9,0
9/1/2017,14,7.4,94,4.9,13,1024.8,0
9/1/2017,15,7.6,91,5.9,9,1023.8,0
9/1/2017,16,7.8,92,6.1,9,1022.9,0
9/1/2017,17,8,93,6,11,1022.2,0
9/1/2017,18,8.1,91,5.8,13,1021.3,0
9/1/2017,19,8,91,5.7,13,1020.3,0
9/1/2017,20,7.7,92,4.7,17,1019,0.4
9/1/2017,21,7.6,93,5.5,11,1017.8,0.6
9/1/2017,22,7.5,94,5.1,13,1016.5,0.6
9/1/2017,23,7.3,95,4,19,1014.4,2
10/1/2017,0,7.4,96,4.4,17,1013.2,0.4
10/1/2017,1,6.9,91,3.2,22,1013.4,1
10/1/2017,2,6.8,87,4.6,11,1012.8,0
10/1/2017,3,6.4,88,4.5,9,1012.7,0
10/1/2017,4,5.9,87,4.4,7,1012.3,0
10/1/2017,5,5.5,91,3.4,9,1012,0
10/1/2017,6,4.9,92,3.3,7,1011.6,0
10/1/2017,7,5,91,3.4,7,1011.6,0
10/1/2017,8,5.2,90,3.6,7,1011.6,0
10/1/2017,9,4.9,90,2.7,9,1011.6,0
10/1/2017,10,5.8,88,3.8,9,1012.3,0
10/1/2017,11,6.3,83,3.3,15,1013,0.2
10/1/2017,12,6.9,81,4.7,11,1012.7,0
10/1/2017,13,7.4,80,5.7,9,1012.6,0
10/1/2017,14,7.5,82,5.8,9,1012.2,0
10/1/2017,15,6.6,88,5.5,6,1012.3,1
10/1/2017,16,7.6,84,4.6,17,1012.9,0.4
10/1/2017,17,7.4,84,6.1,7,1013.6,0.4
10/1/2017,18,7.6,82,6.6,6,1014.3,0
10/1/2017,19,7.2,83,5.9,7,1014.9,0.2
10/1/2017,20,7.2,86,6.2,6,1015.3,0
10/1/2017,21,7,86,5.7,7,1015.5,0
10/1/2017,22,6.8,86,5.4,7,1016,0
10/1/2017,23,6.6,88,5.2,7,1015.9,0
11/1/2017,0,6.7,88,5.3,7,1016,0
11/1/2017,1,6.9,88,5.6,7,1015.8,0
11/1/2017,2,6.8,88,5.4,7,1016.1,0
11/1/2017,3,5.6,92,4.1,7,1015.6,0
11/1/2017,4,5.5,92,4.3,6,1015.6,0
11/1/2017,5,5.6,91,4.4,6,1015,0
11/1/2017,6,5.9,88,4.4,7,1014.4,0
11/1/2017,7,6.2,91,3.5,13,1014.2,0
11/1/2017,8,6.4,94,3.1,17,1013.8,0
11/1/2017,9,6.7,94,4.4,11,1014.1,0
11/1/2017,10,7.1,94,4.9,11,1013.9,0
11/1/2017,11,7.8,93,5.7,11,1013.9,0
11/1/2017,12,8.6,93,6.7,11,1013.1,0
11/1/2017,13,9.5,94,7.8,11,1012.7,0.2
11/1/2017,14,10.1,93,7.9,15,1012.6,0.2
11/1/2017,15,10.4,89,8.3,15,1012.5,0
11/1/2017,16,11.1,72,8.7,19,1013.3,0
11/1/2017,17,11,73,8.5,20,1013.8,0
11/1/2017,18,10.6,67,8.1,19,1014.7,0
11/1/2017,19,10,69,7.8,15,1015.5,0
11/1/2017,20,9.4,72,7.1,15,1016.3,0
11/1/2017,21,8.5,74,6,15,1016.9,0
11/1/2017,22,8.1,75,6.5,9,1017.7,0
11/1/2017,23,8.1,76,6.1,11,1018.1,0
12/1/2017,0,7.7,74,6,9,1018.4,0
12/1/2017,1,7.6,72,5.2,13,1019.2,0
12/1/2017,2,7.5,70,4.8,15,1019.3,0
12/1/2017,3,6.9,73,5.1,9,1019.3,0
12/1/2017,4,6.9,72,5.1,9,1019.2,0
12/1/2017,5,6.9,73,5.1,9,1018.7,0
12/1/2017,6,6.7,76,5.3,7,1018.2,0
12/1/2017,7,6.5,78,4.6,9,1017.9,0
12/1/2017,8,6.6,76,4.7,9,1017.6,0
12/1/2017,9,6.6,78,4.7,9,1016.8,0
12/1/2017,10,6.3,87,3.3,15,1016.7,0.2
12/1/2017,11,6.5,88,3.5,15,1015.8,0
12/1/2017,12,7.2,88,4.7,13,1013.9,0
12/1/2017,13,7.2,89,4.4,15,1012,0.2
12/1/2017,14,7.2,89,4.7,13,1009.7,0
12/1/2017,15,7.1,90,4.3,15,1007,0
12/1/2017,16,7,93,3.9,17,1004.1,0.6
12/1/2017,17,6.9,92,3.5,19,1001.3,0.8
12/1/2017,18,6.9,93,3.4,20,997.8,1
12/1/2017,19,7.6,93,3.9,24,994.6,0.2
12/1/2017,20,8,78,3.5,35,993.7,4
12/1/2017,21,7,70,1.7,43,994.8,0
12/1/2017,22,6.1,71,1.2,33,996.4,0
12/1/2017,23,5.4,74,0.5,30,999.5,0
13/1/2017,0,4.7,74,0.4,22,1001.5,0
13/1/2017,1,4.1,74,0,19,1003,0
13/1/2017,2,3.3,76,-1.1,20,1004.4,0
13/1/2017,3,3.3,75,-1,19,1005.5,0
13/1/2017,4,3.2,74,-1.1,19,1006.3,0
13/1/2017,5,2.1,84,-2.5,19,1006.9,0
13/1/2017,6,1.9,84,-2.1,15,1007.3,0
13/1/2017,7,1.9,86,-2.4,17,1007.9,0
13/1/2017,8,1.8,87,-0.9,9,1008.4,0
13/1/2017,9,1.9,87,-1.7,13,1009.4,0
13/1/2017,10,2.5,86,-1.4,15,1010,0
13/1/2017,11,3,84,-1.1,17,1010.6,0
13/1/2017,12,4,77,0.2,17,1010.9,0
13/1/2017,13,5,61,1.1,19,1011.2,0
13/1/2017,14,5.4,59,2.2,15,1010.8,0
13/1/2017,15,5.5,63,1.8,19,1010.8,0
13/1/2017,16,4.7,75,0.6,20,1011.4,0.2
13/1/2017,17,3.5,87,-0.9,20,1012.3,0.6
13/1/2017,18,3.7,85,-0.5,19,1012.9,0
13/1/2017,19,4.4,80,0.4,19,1013.2,0
13/1/2017,20,4.8,77,1.5,15,1013.8,0
13/1/2017,21,5,74,2,13,1014,0
13/1/2017,22,4.9,73,1.9,13,1014.4,0
13/1/2017,23,4.8,72,1.8,13,1015.1,0
14/1/2017,0,4.4,77,1.7,11,1015.9,0
14/1/2017,1,4.1,77,0.6,15,1016.3,0
14/1/2017,2,4,77,0.5,15,1016.8,0
14/1/2017,3,3.8,78,0.6,13,1017.3,0
14/1/2017,4,2,88,-1.6,13,1018.1,0.6
14/1/2017,5,2.2,87,-0.9,11,1018.7,0
14/1/2017,6,2.1,80,-1.1,11,1019,0
14/1/2017,7,1.8,79,-1.8,13,1019.5,0
14/1/2017,8,2.1,76,-1.1,11,1020,0
14/1/2017,9,2.1,73,-1.1,11,1020.7,0
14/1/2017,10,2.1,72,0,7,1021,0
14/1/2017,11,3.4,70,1.5,7,1021.2,0
14/1/2017,12,4,69,1.7,9,1020.8,0
14/1/2017,13,2.9,87,0.4,9,1020.9,0.4
14/1/2017,14,3.3,89,0.8,9,1020.4,0.4
14/1/2017,15,4.4,83,1.7,11,1020.4,0
14/1/2017,16,5,78,2,13,1020.4,0
14/1/2017,17,5,79,2,13,1020.8,0
14/1/2017,18,5.1,80,3.5,7,1020.9,0
14/1/2017,19,4,80,0.8,13,1021.2,0
14/1/2017,20,4.1,81,2.3,7,1021.5,0
14/1/2017,21,3.6,85,0.3,13,1022,0
14/1/2017,22,3.4,86,-0.3,15,1022.4,0
14/1/2017,23,2.8,88,-1,15,1022.7,0
15/1/2017,0,2.4,85,0.4,7,1022.7,0
15/1/2017,1,2.3,84,-1.6,15,1023.3,0
15/1/2017,2,2.2,81,-0.5,9,1023.2,0
15/1/2017,3,1.5,87,-0.7,7,1023.6,0
15/1/2017,4,1.5,87,-0.7,7,1023.9,0
15/1/2017,5,1.6,87,-0.6,7,1024,0
15/1/2017,6,1.8,88,-0.9,9,1024,0
15/1/2017,7,2.2,87,-0.5,9,1024.5,0
15/1/2017,8,1.8,88,-0.3,7,1024.8,0
15/1/2017,9,1.8,89,0,6,1025.1,0
15/1/2017,10,2.4,87,0.4,7,1025.4,0
15/1/2017,11,3,85,1.1,7,1025.3,0
15/1/2017,12,4,81,2.2,7,1025.3,0
15/1/2017,13,4.7,72,3.3,6,1024.6,0
15/1/2017,14,3.9,83,1.1,11,1024.4,0
15/1/2017,15,3.4,87,1.5,7,1024.2,0
15/1/2017,16,2.7,89,0.1,9,1023.7,0.4
15/1/2017,17,2.2,93,-0.5,9,1023.3,1
15/1/2017,18,1.4,94,-1.4,9,1023,0.8
15/1/2017,19,1.1,96,-2.3,11,1022.4,0.6
15/1/2017,20,1.1,96,-1.7,9,1022.2,0.8
15/1/2017,21,1.3,96,-1.5,9,1022.1,0.6
15/1/2017,22,1.5,97,-1.3,9,1022,0
15/1/2017,23,1.5,96,-0.3,6,1021.9,0
16/1/2017,0,1.5,96,-0.7,7,1022.3,0
16/1/2017,1,1.5,97,-0.3,6,1022.5,0
16/1/2017,2,1.6,97,-0.2,6,1023,0
16/1/2017,3,1.7,97,-0.4,7,1023.6,0
16/1/2017,4,1.7,97,-0.4,7,1024,0
16/1/2017,5,1.8,96,-1.8,13,1024.4,0
16/1/2017,6,1.7,95,-2,13,1024.8,0
16/1/2017,7,1.8,93,-0.9,9,1025.5,0
16/1/2017,8,1.9,91,-1.3,11,1026,0
16/1/2017,9,1.6,91,-0.6,7,1026.5,0
16/1/2017,10,1.9,87,-0.8,9,1027.1,0
16/1/2017,11,2.5,85,-0.1,9,1027.2,0
16/1/2017,12,3,82,1.4,6,1027.3,0
16/1/2017,13,3.1,80,1.2,7,1027.4,0
16/1/2017,14,3.6,78,1.8,7,1027.2,0
16/1/2017,15,3.3,73,0.8,9,1027.3,0
16/1/2017,16,3.2,76,0.3,11,1027.5,0
16/1/2017,17,2.9,77,-0.1,11,1027.6,0
16/1/2017,18,2.7,78,0.7,7,1028,0
16/1/2017,19,2.7,80,-0.8,13,1028.6,0
16/1/2017,20,2.3,81,-0.3,9,1029.1,0
16/1/2017,21,1.8,82,-1.4,11,1029.5,0
16/1/2017,22,1.2,84,-1.6,9,1030.3,0
16/1/2017,23,0.9,86,-2,9,1030.9,0
17/1/2017,0,0.6,87,-2.3,9,1031.4,0
17/1/2017,1,0.2,88,-2.8,9,1031.8,0
17/1/2017,2,-0.2,88,-3.3,9,1031.9,0
17/1/2017,3,-0.8,89,-4,9,1032.2,0
17/1/2017,4,-1.1,89,-3.7,7,1032.4,0
17/1/2017,5,-1.4,89,-4.7,9,1032.9,0
17/1/2017,6,-1.9,89,-4.6,7,1033.2,0
17/1/2017,7,-2,87,-6.4,13,1033.8,0
17/1/2017,8,-2,85,-6.4,13,1034.1,0
17/1/2017,9,-2,85,-6.4,13,1034.8,0
17/1/2017,10,-1.9,82,-6.3,13,1035.3,0
17/1/2017,11,-1.6,76,-6,13,1035.5,0
17/1/2017,12,-0.9,72,-5.5,15,1035.7,0
17/1/2017,13,-0.2,68,-5,17,1035.3,0
17/1/2017,14,0.5,67,-4.5,19,1035.1,0
17/1/2017,15,0,70,-4.8,17,1034.8,0
17/1/2017,16,-0.4,72,-5.6,19,1034.8,0
17/1/2017,17,-0.9,71,-6.2,19,1035.2,0
17/1/2017,18,-1.3,74,-7.4,24,1035.3,0
17/1/2017,19,-1.1,74,-6.5,19,1035.7,0
17/1/2017,20,-1.5,76,-6.3,15,1036,0
17/1/2017,21,-1.7,73,-6.9,17,1035.9,0
17/1/2017,22,-2,76,-6.4,13,1036.2,0
17/1/2017,23,-2,72,-7.2,17,1036,0
18/1/2017,0,-2.2,72,-6.7,13,1036,0
18/1/2017,1,-2.4,71,-6.9,13,1035.9,0
18/1/2017,2,-2.7,74,-7.7,15,1035.7,0
18/1/2017,3,-2.9,74,-8,15,1035.7,0
18/1/2017,4,-3,74,-7.6,13,1035.6,0
18/1/2017,5,-3.3,74,-8.5,15,1035.2,0
18/1/2017,6,-3.3,74,-8.5,15,1035,0
18/1/2017,7,-3.3,72,-8.8,17,1035.3,0
18/1/2017,8,-3.4,72,-9.3,19,1035.3,0
18/1/2017,9,-3.5,73,-9.1,17,1035.9,0
18/1/2017,10,-3.2,71,-9.1,19,1035.8,0
18/1/2017,11,-2.6,68,-7.6,15,1035.9,0
18/1/2017,12,-1.6,63,-7.1,19,1035.6,0
18/1/2017,13,-0.4,59,-5.6,19,1034.8,0
18/1/2017,14,0.7,54,-3.6,15,1034.3,0
18/1/2017,15,0.5,53,-4.5,19,1034,0
18/1/2017,16,0.6,54,-3.3,13,1034.3,0
18/1/2017,17,0.3,56,-4.9,20,1034.1,0
18/1/2017,18,0.1,59,-4.3,15,1034.3,0
18/1/2017,19,-0.1,62,-4.1,13,1034.5,0
18/1/2017,20,-0.5,64,-4.6,13,1034.5,0
18/1/2017,21,-0.6,60,-5.1,15,1034.5,0
18/1/2017,22,-0.6,59,-5.1,15,1034.4,0
18/1/2017,23,-0.8,59,-6.1,19,1034.7,0
19/1/2017,0,-1.5,63,-5.8,13,1034.7,0
19/1/2017,1,-1.6,60,-6.7,17,1034.5,0
19/1/2017,2,-2.3,65,-5.7,9,1034.1,0
19/1/2017,3,-2.6,67,-7.2,13,1034.3,0
19/1/2017,4,-2.6,66,-7.2,13,1034.1,0
19/1/2017,5,-3,68,-8.1,15,1033.9,0
19/1/2017,6,-3.2,69,-8.7,17,1033.6,0
19/1/2017,7,-3.2,67,-8.3,15,1033.8,0
19/1/2017,8,-3.2,67,-8.3,15,1033.9,0
19/1/2017,9,-3.3,68,-9.2,19,1034.1,0
19/1/2017,10,-3,66,-8.1,15,1034.4,0
19/1/2017,11,-2.4,62,-6.9,13,1034.6,0
19/1/2017,12,-1.4,61,-5.2,11,1034.6,0
19/1/2017,13,-0.8,58,-5.4,15,1034.1,0
19/1/2017,14,0.6,55,-3.3,13,1033.6,0
19/1/2017,15,0.3,59,-3.2,11,1033.3,0
19/1/2017,16,0.3,60,-2.7,9,1032.9,0
19/1/2017,17,0.1,63,-3.4,11,1033,0
19/1/2017,18,0,64,-4,13,1033,0
19/1/2017,19,-0.6,67,-3.1,7,1033,0
19/1/2017,20,-0.2,66,-3.8,11,1033.1,0
19/1/2017,21,-0.5,67,-4.2,11,1033.3,0
19/1/2017,22,-0.3,65,-3.4,9,1033.2,0
19/1/2017,23,-0.5,63,-2.6,6,1033.1,0
20/1/2017,0,-0.8,63,-3.3,7,1033,0
20/1/2017,1,-1.2,63,-4.5,9,1032.7,0
20/1/2017,2,-1.3,62,-5.1,11,1032.4,0
20/1/2017,3,-1.7,64,-6.1,13,1032.4,0
20/1/2017,4,-1.9,63,-6.3,13,1032.1,0
20/1/2017,5,-2.2,64,-6.7,13,1031.8,0
20/1/2017,6,-2.3,62,-6.3,11,1031.7,0
20/1/2017,7,-2.3,62,-6.3,11,1031.6,0
20/1/2017,8,-2.5,62,-6.6,11,1031.6,0
20/1/2017,9,-2.7,64,-6.8,11,1031.7,0
20/1/2017,10,-2.4,61,-6.9,13,1031.9,0
20/1/2017,11,-1.8,60,-6.2,13,1032,0
20/1/2017,12,-0.6,58,-5.1,15,1031.5,0
20/1/2017,13,0,55,-3.6,11,1031.2,0
20/1/2017,14,1.3,54,-0.9,7,1030.3,0
20/1/2017,15,0.9,55,-2,9,1030,0
20/1/2017,16,0.7,57,-1.6,7,1030,0
20/1/2017,17,0.4,59,-3.1,11,1030.2,0
20/1/2017,18,-0.1,62,-3.2,9,1030.4,0
20/1/2017,19,-0.5,66,-3.6,9,1030.2,0
20/1/2017,20,-0.5,66,-3,7,1030.3,0
20/1/2017,21,-1.1,69,-3.7,7,1030.1,0
20/1/2017,22,-0.8,68,-4,9,1029.8,0
20/1/2017,23,-1.4,69,-3.6,6,1029.6,0
21/1/2017,0,-1.5,68,-3.7,6,1029.6,0
21/1/2017,1,-1.5,69,-4.1,7,1029.2,0
21/1/2017,2,-2,69,-4.3,6,1029,0
21/1/2017,3,-2.7,72,-5.1,6,1028.9,0
21/1/2017,4,-2.8,74,-6.3,9,1028.9,0
21/1/2017,5,-3.3,74,-6.9,9,1028.5,0
21/1/2017,6,-3.9,77,-6.5,6,1028.4,0
21/1/2017,7,-4.6,78,-7.3,6,1028,0
21/1/2017,8,-4.7,80,-7.8,7,1028.4,0
21/1/2017,9,-4.7,81,-7.8,7,1028.7,0
21/1/2017,10,-4.1,79,-7.1,7,1028.8,0
21/1/2017,11,-3.2,75,-6.1,7,1028.9,0
