date,Heurelocale,Température,Humidité,Windchill,Vent,Pression,Précip.
2/1/2010,18,1.8,79,0,6,1021,0
2/1/2010,19,1.5,81,-0.3,6,1021.3,0
2/1/2010,20,1.1,84,-0.8,6,1021.4,0
2/1/2010,21,1.2,83,-1,7,1021.5,0
2/1/2010,22,1,84,-1.2,7,1021.8,0
2/1/2010,23,0.7,86,-1.6,7,1022,0
3/1/2010,0,0.4,88,0.4,2,1022.1,0
3/1/2010,1,-0.1,91,-2.1,6,1022,0
3/1/2010,2,-0.1,92,-1.2,4,1021.7,0
3/1/2010,3,-0.4,92,-0.4,0,1021.8,0
3/1/2010,4,0,92,-2.4,7,1021.8,0
3/1/2010,5,-0.1,92,-1.2,4,1021.5,0
3/1/2010,6,-0.2,92,-2.3,6,1021,0
3/1/2010,7,-0.5,92,-2.6,6,1021.1,0
3/1/2010,8,-1,94,-3.2,6,1021.1,0
3/1/2010,9,-0.9,94,-3.4,7,1021.8,0
3/1/2010,10,-0.5,94,-0.5,2,1021.8,0
3/1/2010,11,1.6,83,1.6,2,1021.6,0
3/1/2010,12,2.9,73,1.3,6,1021.8,0
3/1/2010,13,4.2,67,2.8,6,1020.8,0
3/1/2010,14,3.8,74,3.8,2,1020.8,0
3/1/2010,15,2.3,79,-1.9,17,1020.7,0
3/1/2010,16,1.8,82,-2.2,15,1020.6,0
3/1/2010,17,1.6,80,-2.1,13,1020.9,0
3/1/2010,18,1.2,80,-2.6,13,1021.1,0
3/1/2010,19,0.7,75,-3.9,17,1020.9,0
3/1/2010,20,-0.5,80,-4.2,11,1021.5,0
3/1/2010,21,-1,72,-6.3,19,1021.4,0
3/1/2010,22,-1.7,68,-7.2,19,1021.3,0
3/1/2010,23,-2.3,68,-7.2,15,1021.2,0
4/1/2010,0,-3.1,77,-7.3,11,1021.2,0
4/1/2010,1,-3.7,78,-8.9,15,1021.1,0
4/1/2010,2,-4.1,79,-9.4,15,1020.7,0
4/1/2010,3,-4.9,81,-9.9,13,1020.7,0
4/1/2010,4,-5.1,81,-10.7,15,1020.8,0
4/1/2010,5,-5.4,81,-11,15,1020.6,0
4/1/2010,6,-5.4,80,-9.4,9,1020.5,0
4/1/2010,7,-5.6,80,-10.3,11,1020.4,0
4/1/2010,8,-5.7,79,-10.4,11,1020.3,0
4/1/2010,9,-5.7,79,-9.7,9,1020.3,0
4/1/2010,10,-5.1,76,-8.3,7,1020.3,0
4/1/2010,11,-4.2,70,-8.6,11,1020.4,0
4/1/2010,12,-3.6,69,-6.9,8,1019.7,0
4/1/2010,13,-2.7,64,-6.2,9,1018.6,0
4/1/2010,14,-1.3,60,-3.9,7,1017.9,0
4/1/2010,15,-1.6,60,-6,13,1017.2,0
4/1/2010,16,-1.4,59,-4.7,9,1016.8,0
4/1/2010,17,-2,63,-4.7,7,1016.8,0
4/1/2010,18,-2.2,65,-4.9,7,1016.6,0
4/1/2010,19,-2.6,70,-6.7,11,1016.5,0
4/1/2010,20,-2.7,70,-6.2,9,1016.3,0
4/1/2010,21,-2.5,69,-5.3,7,1016,0
4/1/2010,22,-2.4,69,-3.7,4,1015.7,0
4/1/2010,23,-2.9,70,-5.3,6,1015.2,0
5/1/2010,0,-3.4,73,-5.9,6,1015.1,0
5/1/2010,1,-3.4,70,-5.9,6,1014.2,0
5/1/2010,2,-3.7,73,-6.2,6,1013.5,0
5/1/2010,3,-3.2,70,-4.6,4,1012.7,0
5/1/2010,4,-3.1,66,-5.6,6,1012.1,0
5/1/2010,5,-2.9,66,-2.9,2,1011.5,0
5/1/2010,6,-3,66,-5.4,6,1010.8,0
5/1/2010,7,-3.3,69,-5.8,6,1010.1,0
5/1/2010,8,-3.6,68,-6.1,6,1009.9,0
5/1/2010,9,-3.4,67,-5.9,6,1009.8,0
5/1/2010,10,-2.8,65,-5.2,6,1009.4,0
5/1/2010,11,-2,60,-4.3,6,1009.1,0
5/1/2010,12,-1.6,56,-3.9,6,1008.3,0
5/1/2010,13,-0.8,55,-2,4,1007.5,0
5/1/2010,14,-0.6,62,-2.7,6,1006.6,0
5/1/2010,15,-0.1,62,-1.2,4,1005.7,0
5/1/2010,16,0.2,62,-2.2,7,1005.3,0
5/1/2010,17,-0.3,66,-2.4,6,1005.2,0
5/1/2010,18,-1.2,73,-3.4,6,1005.3,0
5/1/2010,19,-1.6,78,-3.9,6,1005.2,0
5/1/2010,20,-1.8,79,-4.1,6,1005,0
5/1/2010,21,-2,80,-4.3,6,1004.6,0
5/1/2010,22,-2.5,83,-3.8,4,1004.4,0
5/1/2010,23,-2.6,83,-4,4,1004.2,0
6/1/2010,0,-2.7,85,-5.5,7,1003.9,0
6/1/2010,1,-3,87,-4.4,4,1003.4,0
6/1/2010,2,-2.7,83,-5.1,6,1003.4,0
6/1/2010,3,-2.7,82,-4.1,4,1003.6,0
6/1/2010,4,-2.6,80,-5.4,7,1003.2,0
6/1/2010,5,-2.7,80,-5.1,6,1003,0
6/1/2010,6,-2.8,81,-5.2,6,1002.8,0
6/1/2010,7,-3,80,-6.6,9,1002.1,0
6/1/2010,8,-3.1,80,-7.8,13,1002.6,0
6/1/2010,9,-3.2,77,-6.1,7,1002.6,0
6/1/2010,10,-3.1,77,-7.3,11,1003.2,0
6/1/2010,11,-3.2,79,-7.4,11,1003.5,0
6/1/2010,12,-2.8,81,-5.6,7,1003.1,0
6/1/2010,13,-2.7,80,-6.8,11,1002.8,0
6/1/2010,14,-2.6,80,-6.1,9,1002.8,0
6/1/2010,15,-2.7,83,-6.2,9,1002.9,0
6/1/2010,16,-2.7,83,-6.8,11,1003.3,0
6/1/2010,17,-2.7,84,-6.8,11,1003.7,0
6/1/2010,18,-2.6,85,-7.2,13,1003.9,0
6/1/2010,19,-2.4,84,-5.9,9,1004.1,0
6/1/2010,20,-2.3,84,-5.7,9,1004.3,0
6/1/2010,21,-2.1,83,-4.4,6,1004.5,0
6/1/2010,22,-2.1,83,-4.8,7,1004.8,0
6/1/2010,23,-2.1,82,-5.5,9,1004.9,0
7/1/2010,0,-2.3,84,-7.2,15,1004.9,0
7/1/2010,1,-2.2,84,-6.2,11,1004.8,0
7/1/2010,2,-2.2,89,-4.9,7,1004.7,0
7/1/2010,3,-2.1,87,-6.6,13,1004.9,0
7/1/2010,4,-2.1,87,-6.1,11,1005.1,0
7/1/2010,5,-2.5,87,-6,9,1005.2,0
7/1/2010,6,-2.5,83,-6,9,1005.7,0
7/1/2010,7,-3,87,-6.6,9,1006.3,0.4
7/1/2010,8,-3.3,89,-6.9,9,1006.9,0.6
7/1/2010,9,-3.4,87,-7.6,11,1007.7,0.2
7/1/2010,10,-3.5,82,-7.7,11,1008.6,0
7/1/2010,11,N/A,N/A,N/A,N/A,N/A
7/1/2010,12,-3.8,81,-6.4,6,1009.8,0
7/1/2010,13,-2.4,76,-6.4,11,1009.9,0
7/1/2010,14,-1.4,68,-4,7,1010,0
7/1/2010,15,-1.4,65,-4.7,9,1010.2,0
7/1/2010,16,-1,61,-4.8,11,1010.9,0
7/1/2010,17,-1.5,68,-4.8,9,1011.4,0
7/1/2010,18,-2.2,72,-4.9,7,1012,0
7/1/2010,19,-2.6,79,-2.6,2,1013.1,0
7/1/2010,20,-2.6,79,-2.6,2,1013.1,0
7/1/2010,21,-3.2,83,-4.6,4,1013.5,0
7/1/2010,22,-4.2,86,-6.8,6,1013.8,0
7/1/2010,23,-4.7,90,-4.7,0,1014.1,0
8/1/2010,0,-4.9,91,-6.5,4,1014.4,0
8/1/2010,1,-5.3,90,-6.9,4,1014.6,0
8/1/2010,2,-5.5,92,-5.5,0,1014.6,0
8/1/2010,3,-5,92,-5,0,1014.9,0
8/1/2010,4,-5,92,-7.7,6,1015.2,0
8/1/2010,5,-4.1,82,-7.1,7,1014.9,0
8/1/2010,6,-4.4,80,-8.2,9,1014.9,0
8/1/2010,7,-4.6,77,-10,15,1015.1,0
8/1/2010,8,-5.2,79,-9.8,11,1015.3,0
8/1/2010,9,-5.6,81,-11.7,17,1016,0
8/1/2010,10,-5.6,78,-12.6,22,1016.4,0
8/1/2010,11,-5,79,-11.5,20,1016.5,0
8/1/2010,12,-3.5,77,-9.6,20,1016.4,0
8/1/2010,13,-2.4,70,-7.7,17,1015.8,0
8/1/2010,14,-1.9,68,-7.5,19,1015.4,0
8/1/2010,15,-2.9,71,-8.7,19,1016.1,0
8/1/2010,16,-3.7,77,-11.3,30,1016.4,0
8/1/2010,17,-3.1,77,-9.4,22,1016.5,0
8/1/2010,18,-2.7,74,-9.7,28,1016.7,0
8/1/2010,19,-2.5,74,-9,24,1016.8,0
8/1/2010,20,-2.5,71,-9.5,28,1016.9,0
8/1/2010,21,-2.8,71,-9.9,28,1016.8,0
8/1/2010,22,-3.2,72,-10.1,26,1016.8,0
8/1/2010,23,-3.2,72,-9.8,24,1016.7,0
9/1/2010,0,-3.1,71,-10,26,1016.8,0
9/1/2010,1,-3.2,72,-9.6,22,1016.4,0
9/1/2010,2,-2.9,74,-9.5,24,1016.3,0
9/1/2010,3,-2.9,74,-9.5,24,1016.1,0
9/1/2010,4,-2.8,71,-8.6,19,1015.8,0
9/1/2010,5,-2.7,72,-9.2,24,1015.3,0
9/1/2010,6,-2.6,71,-8.8,22,1014.9,0
9/1/2010,7,-2.5,72,-8.4,20,1014.6,0
9/1/2010,8,-2.5,79,-8.4,20,1014.4,0
9/1/2010,9,-2.6,85,-8.3,19,1014.6,0
9/1/2010,10,-2.4,87,-7.4,15,1014.4,0
9/1/2010,11,-2.3,85,-8.4,22,1014.7,0
9/1/2010,12,-2.2,82,-8.6,24,1014.4,0
9/1/2010,13,-1.6,73,-7.5,22,1013.6,0
9/1/2010,14,-1.5,73,-7,19,1013.1,0
9/1/2010,15,-1.4,73,-7.6,24,1012.9,0
9/1/2010,16,-1.3,72,-7.4,24,1013.4,0
9/1/2010,17,-1.3,72,-6.9,20,1013.5,0
9/1/2010,18,-1.2,73,-6.6,19,1013.3,0
9/1/2010,19,-1.1,76,-6.1,17,1013.1,0
9/1/2010,20,-1,78,-6.3,19,1013.3,0
9/1/2010,21,-0.8,78,-5.8,17,1013.3,0
9/1/2010,22,-0.7,81,-6,19,1013.4,0
9/1/2010,23,-0.8,85,-6.1,19,1013.3,0
10/1/2010,0,-0.8,87,-5.8,17,1013.5,0
10/1/2010,1,-0.8,87,-6.1,19,1013.5,0
10/1/2010,2,-0.8,87,-5.4,15,1013.4,0
10/1/2010,3,-0.9,89,-5.5,15,1013.5,0
10/1/2010,4,-0.7,84,-5.6,17,1013.5,0
10/1/2010,5,-0.8,88,-5,13,1013.6,0
10/1/2010,6,-0.8,89,-5,13,1013.5,0
10/1/2010,7,-0.8,88,-5.4,15,1013.6,0
10/1/2010,8,-0.7,84,-4.9,13,1013.7,0
10/1/2010,9,-0.6,81,-3.7,9,1014.2,0
10/1/2010,10,-0.4,80,-3.5,9,1014.8,0
10/1/2010,11,-0.3,78,-3.4,9,1015.1,0
10/1/2010,12,-0.2,77,-3.3,9,1015.2,0
10/1/2010,13,-0.2,78,-2.6,7,1015.1,0
10/1/2010,14,0,77,-2,6,1014.9,0
10/1/2010,15,0.1,74,-1.9,6,1015.1,0
10/1/2010,16,0,75,-1.1,4,1015.4,0
10/1/2010,17,0,77,-1.1,4,1015.6,0
10/1/2010,18,-0.2,78,-2.3,6,1015.8,0
10/1/2010,19,-0.3,80,-1.4,4,1016.1,0
10/1/2010,20,-0.3,82,-2.4,6,1016.2,0
10/1/2010,21,-0.4,81,-1.5,4,1016.4,0
10/1/2010,22,-0.4,81,-2.5,6,1016.5,0
10/1/2010,23,-0.5,81,-1.6,4,1016.9,0
11/1/2010,0,-0.5,82,-2.6,6,1017.1,0
11/1/2010,1,-0.4,82,-0.4,2,1017.2,0
11/1/2010,2,-0.5,83,-1.6,4,1017.3,0
11/1/2010,3,-0.5,83,-1.6,4,1017.5,0
11/1/2010,4,-0.5,83,-2.6,6,1017.3,0
11/1/2010,5,-0.6,85,-2.7,6,1017.1,0
11/1/2010,6,-0.6,85,-2.7,6,1017.2,0
11/1/2010,7,-0.5,88,-2.6,6,1017.4,0
11/1/2010,8,-0.5,87,-1.6,4,1017.7,0
11/1/2010,9,-0.4,84,-1.5,4,1018.1,0
11/1/2010,10,-0.1,82,-1.2,4,1018.7,0
11/1/2010,11,0.5,79,-0.5,4,1018.9,0
11/1/2010,12,0.5,77,-1.5,6,1019,0
11/1/2010,13,0.8,75,-0.2,4,1018.8,0
11/1/2010,14,0.7,79,-1.2,6,1018.5,0
11/1/2010,15,0.7,77,-1.2,6,1018.6,0
11/1/2010,16,0.8,74,-1.5,7,1019.1,0
11/1/2010,17,0.8,69,-2.6,11,1019.1,0
11/1/2010,18,0.8,69,-1.5,7,1019.4,0
11/1/2010,19,0.8,70,-0.2,4,1019.5,0
11/1/2010,20,0.8,73,-0.2,4,1019.7,0
11/1/2010,21,0.7,73,-2.2,9,1019.9,0
11/1/2010,22,0.5,70,-1.5,6,1020,0
11/1/2010,23,0.4,71,-1.9,7,1019.9,0
12/1/2010,0,0.4,74,-1.6,6,1019.7,0
12/1/2010,1,0.4,73,-0.6,4,1019.5,0
12/1/2010,2,0.4,74,-1.6,6,1019.2,0
12/1/2010,3,0.2,74,-2.8,9,1019.2,0
12/1/2010,4,-0.1,73,-2.5,7,1018.8,0
12/1/2010,5,-0.2,75,-2.3,6,1017.8,0
12/1/2010,6,-0.3,73,-1.4,4,1017.3,0
12/1/2010,7,-0.2,75,-1.3,4,1016.5,0
12/1/2010,8,-0.2,75,-2.6,7,1015.3,0
12/1/2010,9,-0.2,78,-3.8,11,1014.9,0
12/1/2010,10,-0.1,79,-2.5,7,1014.7,0
12/1/2010,11,0.1,77,-3.4,11,1013.8,0
12/1/2010,12,0.5,74,-1.8,7,1012.3,0
12/1/2010,13,0.6,77,-2.9,11,1010.2,0
12/1/2010,14,0.9,72,-2.9,13,1008.6,0
12/1/2010,15,0.8,74,-2.6,11,1007.1,0
12/1/2010,16,0.7,76,-3.9,17,1006.2,0
12/1/2010,17,0.6,78,-4,17,1005.9,0
12/1/2010,18,0.6,78,-3.3,13,1004.8,0
12/1/2010,19,0.5,77,-3.8,15,1003.5,0
12/1/2010,20,0.1,75,-4.3,15,1003,0
12/1/2010,21,-0.2,75,-4.7,15,1002.5,0
12/1/2010,22,-0.5,75,-5.4,17,1001.9,0
12/1/2010,23,-0.5,75,-4.6,13,1001.6,0
13/1/2010,0,-1.3,87,-3.9,7,1001,0
13/1/2010,1,-1.5,90,-5.4,11,1000.4,0.2
13/1/2010,2,-1.7,92,-4.4,7,1000.1,0.6
13/1/2010,3,-1.7,94,-4,6,999.8,0.2
13/1/2010,4,-1.5,92,-4.8,9,999.5,0
13/1/2010,5,-1.3,92,-3.9,7,999.8,0.2
13/1/2010,6,-1.2,94,-2.4,4,1000,0
13/1/2010,7,-1,94,-3.2,6,1000,0
13/1/2010,8,-0.7,95,-0.7,2,1000.3,0.2
13/1/2010,9,-0.2,94,-2.3,6,1000.9,0
13/1/2010,10,0.5,93,-1.5,6,1001.4,0
13/1/2010,11,1,94,-0.9,6,1001.9,0
13/1/2010,12,2,93,-0.7,9,1002.2,0
13/1/2010,13,3.1,91,-0.3,13,1002.6,0
13/1/2010,14,4.3,86,1.6,11,1002.9,0
13/1/2010,15,3.7,89,0.9,11,1003.1,0
13/1/2010,16,3.7,91,0.9,11,1003.4,0
13/1/2010,17,3.1,93,1.5,6,1003.9,0
13/1/2010,18,2.7,95,0.1,9,1004.3,0
13/1/2010,19,2.8,96,0.8,7,1004.6,0
13/1/2010,20,3.1,97,1.2,7,1004.7,0
13/1/2010,21,2.8,97,0.8,7,1004.7,0
13/1/2010,22,2.4,97,0.7,6,1004.4,0
13/1/2010,23,2.3,97,0.3,7,1003.9,0
14/1/2010,0,2.5,97,0.8,6,1003.7,0.2
14/1/2010,1,2.7,98,0.1,9,1003.2,0
14/1/2010,2,2.9,98,0.9,7,1002.6,0
14/1/2010,3,2.9,98,0.9,7,1002.3,0
14/1/2010,4,2.9,98,1.3,6,1002.1,0
14/1/2010,5,2.9,97,1.3,6,1001.5,0.2
14/1/2010,6,2.8,97,1.2,6,1001.3,0
14/1/2010,7,2.5,95,0.8,6,1001.4,0
14/1/2010,8,2.3,94,0.6,6,1001.3,0
14/1/2010,9,2.7,92,0.1,9,1001.5,0
14/1/2010,10,2.7,88,0.1,9,1001.9,0
14/1/2010,11,3.1,86,1.5,6,1002.6,0
14/1/2010,12,3.8,83,2,7,1002.7,0
14/1/2010,13,4.7,80,3,7,1002.7,0
14/1/2010,14,5.6,75,4.1,7,1002.7,0
14/1/2010,15,5.6,77,4.1,7,1003.3,0
14/1/2010,16,5.6,76,4.4,6,1004.2,0
14/1/2010,17,5.1,78,4.6,4,1004.9,0
14/1/2010,18,4.8,79,4.8,2,1006.1,0
14/1/2010,19,4.7,80,3.3,6,1007.4,0
14/1/2010,20,4.3,84,2.9,6,1008.7,0
14/1/2010,21,4.4,85,3,6,1009.6,0
14/1/2010,22,4.4,84,3.8,4,1010.6,0
14/1/2010,23,3.4,87,0.5,11,1011.9,0
15/1/2010,0,3.1,89,1.5,6,1012.9,0
15/1/2010,1,2.4,90,-0.2,9,1013.7,0
15/1/2010,2,0.7,96,-1.6,7,1014.6,0
15/1/2010,3,0.5,97,-2.5,9,1015.8,0
15/1/2010,4,1.7,98,-0.1,6,1016.6,0
15/1/2010,5,2.1,97,0.4,6,1017,0
15/1/2010,6,2.2,97,2.2,0,1017.9,0
15/1/2010,7,2.8,97,2.8,2,1018.7,0
15/1/2010,8,2.9,97,1.3,6,1019.9,0
15/1/2010,9,3.3,97,1.7,6,1021.1,0
15/1/2010,10,3.8,95,3.1,4,1021.8,0
15/1/2010,11,3.9,92,2.1,7,1022.7,0
15/1/2010,12,4.4,87,2.7,7,1023.2,0
15/1/2010,13,4.5,85,2.8,7,1023,0
15/1/2010,14,4.3,85,2.9,6,1023.2,0
15/1/2010,15,4.7,82,3.3,6,1023.1,0
15/1/2010,16,4.4,82,2.1,9,1023.6,0
15/1/2010,17,3.5,84,1.6,7,1024.2,0
15/1/2010,18,2.9,88,0.9,7,1024.7,0
15/1/2010,19,3.2,85,0.7,9,1024.4,0
15/1/2010,20,3.5,83,0.2,13,1024.3,0
15/1/2010,21,3.8,82,1,11,1024.1,0
15/1/2010,22,3.8,82,0.6,13,1023.7,0
15/1/2010,23,3.8,83,0.6,13,1023.5,0
16/1/2010,0,3.8,83,-0.1,17,1023,0
16/1/2010,1,3.7,87,0.9,11,1023,0
16/1/2010,2,3.4,90,-0.9,19,1021.9,0
16/1/2010,3,3.3,91,1.4,7,1021.2,0
16/1/2010,4,3.1,90,0.1,11,1020,0
16/1/2010,5,3,90,-0.7,15,1018.9,0
16/1/2010,6,3.1,90,-0.9,17,1017.5,0
16/1/2010,7,3.6,89,-0.3,17,1016.9,0
16/1/2010,8,3.7,89,-0.2,17,1016.4,0
16/1/2010,9,3.6,88,0.3,13,1014.9,0
16/1/2010,10,3.7,87,-0.5,19,1015.3,0
16/1/2010,11,3.9,86,0,17,1014.3,0
16/1/2010,12,3.9,87,0.4,15,1013.6,0
16/1/2010,13,3.8,90,1,11,1013,0.6
16/1/2010,14,4,91,0.5,15,1011.1,1
16/1/2010,15,4.3,92,0.1,20,1009.4,0.8
16/1/2010,16,4.4,93,1,15,1009.6,1
16/1/2010,17,4.7,95,1.3,15,1009,0.6
16/1/2010,18,5.1,96,2.1,13,1008.8,2
16/1/2010,19,6,96,2.9,15,1008.8,0.2
16/1/2010,20,6.5,96,3.8,13,1009,0
16/1/2010,21,7.1,96,4.9,11,1008.5,0
16/1/2010,22,8,96,4.8,20,1007.5,0.2
16/1/2010,23,8.2,95,5.4,17,1007,2
17/1/2010,0,8.7,96,6.2,15,1007.2,2
17/1/2010,1,9.6,93,6.6,22,1007.7,0
17/1/2010,2,9.1,85,6.1,20,1008.7,0
17/1/2010,3,9,83,6,20,1010.1,0
17/1/2010,4,8.9,77,5.9,20,1011.7,0
17/1/2010,5,8.4,76,5.3,20,1013.4,0
17/1/2010,6,8.1,78,5.2,17,1014.7,0
17/1/2010,7,7.5,79,4.5,17,1016.1,0
17/1/2010,8,7,78,4.4,13,1017.7,0
17/1/2010,9,6.4,82,3.7,13,1019.1,0
17/1/2010,10,6.9,80,5.1,9,1020,0
17/1/2010,11,7.7,78,5,15,1020.7,0
17/1/2010,12,8.7,76,6.8,11,1021.4,0
17/1/2010,13,8.9,76,6.5,15,1021.7,0
17/1/2010,14,N/A,N/A,N/A,N/A,N/A
17/1/2010,15,N/A,N/A,N/A,N/A,N/A
17/1/2010,16,N/A,N/A,N/A,N/A,N/A
17/1/2010,17,9.1,73,7.3,11,1023.3,0
17/1/2010,18,7.9,81,7,6,1024,0
17/1/2010,19,7,84,6,6,1024.6,0
17/1/2010,20,7.3,82,5.5,9,1024.9,0
17/1/2010,21,6.6,86,5.2,7,1025.6,0
17/1/2010,22,6,91,5.6,4,1025.8,0
17/1/2010,23,5.3,93,4,6,1026.2,0
18/1/2010,0,4.8,94,4.2,4,1026.5,0
18/1/2010,1,5.1,92,3.8,6,1026.5,0
18/1/2010,2,4.8,93,3.1,7,1026.7,0
18/1/2010,3,4.1,95,2.7,6,1026.8,0
18/1/2010,4,5.2,94,3.9,6,1026.8,0
18/1/2010,5,5.4,96,3.8,7,1027,0
18/1/2010,6,5.4,96,4.1,6,1027.2,0
18/1/2010,7,4.7,97,3.3,6,1027.6,0
18/1/2010,8,4.5,97,2.8,7,1028,0
18/1/2010,9,4.3,97,3.7,4,1028.1,0
18/1/2010,10,4.5,97,3.9,4,1028.3,0
18/1/2010,11,4.6,97,4,4,1028.6,0
18/1/2010,12,4.8,97,4.8,2,1028.2,0
18/1/2010,13,5.1,96,5.1,0,1027.9,0
18/1/2010,14,5.2,95,5.2,2,1027.5,0
18/1/2010,15,5.7,92,5.2,4,1027.4,0
18/1/2010,16,5.5,92,3.9,7,1027.4,0
18/1/2010,17,5.1,93,3.5,7,1027.4,0
18/1/2010,18,4.7,95,3,7,1027.6,0
18/1/2010,19,4.5,96,2.8,7,1027.8,0
18/1/2010,20,4.4,96,3.8,4,1027.9,0
18/1/2010,21,4.2,95,2.4,7,1027.7,0
18/1/2010,22,4,96,2.5,6,1027.7,0
18/1/2010,23,3.7,96,2.2,6,1027.5,0
19/1/2010,0,3.1,96,2.4,4,1027.4,0
19/1/2010,1,2.5,97,1.7,4,1026.6,0
19/1/2010,2,2.2,97,0.5,6,1026.3,0
19/1/2010,3,2.1,98,0.4,6,1026.3,0
19/1/2010,4,1.8,98,0.9,4,1026.2,0
19/1/2010,5,1.7,98,-0.4,7,1025.7,0
19/1/2010,6,1.8,98,-0.3,7,1025.2,0
19/1/2010,7,1.6,98,-0.2,6,1024.8,0
19/1/2010,8,1.5,98,-0.7,7,1024.4,0
19/1/2010,9,1.4,98,-1.4,9,1024.1,0
19/1/2010,10,1,98,-1.9,9,1023.9,0
19/1/2010,11,1,98,-0.9,6,1024,0
19/1/2010,12,1.5,97,-0.3,6,1023.8,0
19/1/2010,13,1.9,94,-0.2,7,1022.8,0
19/1/2010,14,2.2,91,0.5,6,1022,0
19/1/2010,15,2.5,87,-0.1,9,1021.2,0
19/1/2010,16,2.9,86,0.9,7,1020.5,0
19/1/2010,17,2,89,-0.7,9,1020.4,0
19/1/2010,18,2.1,90,-0.6,9,1020.1,0
19/1/2010,19,2.1,90,0,7,1020,0
19/1/2010,20,2,91,-0.7,9,1019.7,0
19/1/2010,21,1.6,91,-1.7,11,1019.3,0
19/1/2010,22,1.2,92,-2.6,13,1018.9,0
19/1/2010,23,1.1,93,-1.1,7,1018.2,0
20/1/2010,0,1.2,93,-1,7,1017.7,0
20/1/2010,1,1.6,91,-1.2,9,1016.9,0
20/1/2010,2,1.4,90,-2.3,13,1016.4,0
20/1/2010,3,1.1,92,-2.7,13,1015.8,0
20/1/2010,4,0.4,93,-3.9,15,1014.8,0
20/1/2010,5,0.2,95,-3.3,11,1014.1,0
20/1/2010,6,0.2,95,-3.8,13,1013.2,0
20/1/2010,7,0.1,95,-4.3,15,1012.5,0
20/1/2010,8,0.1,94,-4.3,15,1012.1,0
20/1/2010,9,0.2,95,-3.8,13,1011.6,0.4
20/1/2010,10,0.4,96,-1.9,7,1011.6,2
20/1/2010,11,0.7,96,-2.2,9,1011.1,2
20/1/2010,12,1.3,96,-1.5,9,1011,0.2
20/1/2010,13,1.6,96,0.7,4,1010.6,0.4
20/1/2010,14,N/A,N/A,N/A,N/A,N/A
20/1/2010,15,2.8,96,0.8,7,1010.4,2
20/1/2010,16,3.6,95,2.9,4,1010.6,0
20/1/2010,17,4.3,94,2.9,6,1011.1,0
20/1/2010,18,4.3,95,2.9,6,1011.4,0
20/1/2010,19,5.5,95,3.4,9,1012,0
20/1/2010,20,5.7,90,4.2,7,1012.5,0
20/1/2010,21,6.5,89,3.8,13,1013.1,0
20/1/2010,22,6.3,89,4.4,9,1013.8,0
20/1/2010,23,6.1,91,4.1,9,1014.4,0.2
21/1/2010,0,6.2,87,3.5,13,1015.2,0
21/1/2010,1,5.7,88,4.2,7,1015.8,0
21/1/2010,2,5.3,89,2.8,11,1016.5,0
21/1/2010,3,5,85,2.4,11,1017.3,0
21/1/2010,4,4.8,83,2.6,9,1018,0
