date,Heurelocale,Température,Humidité,Windchill,Vent,Pression,Précip.
3/1/2015,23,11.7,92,9.9,15,1026.1,0.4
4/1/2015,0,8.9,91,7.4,9,1028.1,0.4
4/1/2015,1,7.2,89,4.4,15,1029.5,0
4/1/2015,2,5.9,86,2.3,19,1030.4,0
4/1/2015,3,5.1,85,1.3,19,1031.5,0
4/1/2015,4,4.7,85,1.7,13,1032.1,0
4/1/2015,5,4.8,82,2.2,11,1032.7,0
4/1/2015,6,5,81,3.7,6,1033.5,0
4/1/2015,7,5.1,81,3,9,1034,0
4/1/2015,8,5,79,2.8,9,1034.5,0
4/1/2015,9,4.8,79,4.8,2,1035.4,0
4/1/2015,10,5,79,3.4,7,1036.3,0
4/1/2015,11,5.8,74,5.4,4,1037,0
4/1/2015,12,6.4,72,6.4,2,1037.4,0
4/1/2015,13,6.4,69,5.3,6,1037.5,0
4/1/2015,14,6.5,69,5.1,7,1037.5,0
4/1/2015,15,6.6,68,6.6,0,1037.6,0
4/1/2015,16,6.4,66,6.4,2,1037.9,0
4/1/2015,17,5.2,72,4.7,4,1037.7,0
4/1/2015,18,4.3,76,3.7,4,1037.7,0
4/1/2015,19,3.8,78,2.3,6,1038,0
4/1/2015,20,3.2,83,2.5,4,1038,0
4/1/2015,21,2.4,84,2.4,2,1038.2,0
4/1/2015,22,2.2,85,0.5,6,1038.2,0
4/1/2015,23,2.1,85,1.3,4,1038,0
5/1/2015,0,2.4,81,1.6,4,1037.7,0
5/1/2015,1,1.5,88,-0.3,6,1037.6,0
5/1/2015,2,0.9,91,0.9,2,1037,0
5/1/2015,3,0.5,93,0.5,2,1036.9,0
5/1/2015,4,0.6,93,-0.4,4,1036.5,0
5/1/2015,5,0.2,92,0.2,0,1036.1,0
5/1/2015,6,0.1,93,-1,4,1035.3,0
5/1/2015,7,-0.1,92,-2.5,7,1034.9,0
5/1/2015,8,0.3,95,-0.7,4,1035,0
5/1/2015,9,0.9,98,-0.1,4,1034.9,0
5/1/2015,10,1.2,97,-0.7,6,1034.7,0
5/1/2015,11,1.8,97,0.9,4,1034.4,0
5/1/2015,12,2.3,97,1.5,4,1034,0
5/1/2015,13,2.4,95,-0.2,9,1033.4,0
5/1/2015,14,2.4,95,0.4,7,1032.6,0
5/1/2015,15,2.3,95,0.3,7,1032,0
5/1/2015,16,2.1,92,0,7,1031.6,0
5/1/2015,17,1.8,93,-0.9,9,1031,0
5/1/2015,18,1.5,94,-0.3,6,1030.7,0
5/1/2015,19,1.4,94,1.4,0,1030.4,0
5/1/2015,20,1.3,94,-1.5,9,1029.9,0
5/1/2015,21,0.7,95,-1.2,6,1029.3,0
5/1/2015,22,0.4,95,-1.6,6,1028.9,0
5/1/2015,23,0.1,93,-2.3,7,1028.6,0
6/1/2015,0,-0.7,94,-2.8,6,1028,0
6/1/2015,1,-0.7,94,-2.8,6,1027.3,0
6/1/2015,2,-0.8,95,-0.8,2,1026.5,0
6/1/2015,3,-0.8,95,-2.9,6,1026.4,0
6/1/2015,4,-0.9,95,-3.1,6,1025.7,0
6/1/2015,5,-1.3,95,-3.5,6,1025.1,0
6/1/2015,6,-1.1,95,-3.3,6,1024.7,0
6/1/2015,7,-0.9,94,-3.1,6,1024.4,0
6/1/2015,8,-1.1,94,-4.9,11,1025,0
6/1/2015,9,-1,92,-4.2,9,1025.3,0
6/1/2015,10,-0.8,90,-3.3,7,1025.8,0
6/1/2015,11,0,91,-2,6,1025.7,0
6/1/2015,12,0.6,91,-1.7,7,1025.7,0
6/1/2015,13,1.8,90,-0.3,7,1024.9,0
6/1/2015,14,2.4,89,-0.2,9,1024.6,0
6/1/2015,15,3,88,0.5,9,1025,0
6/1/2015,16,3.3,89,1.7,6,1025.6,0
6/1/2015,17,3.6,91,1.8,7,1025.7,0
6/1/2015,18,3.8,93,2.3,6,1026.1,0
6/1/2015,19,4.3,94,2.6,7,1026.5,0
6/1/2015,20,4.9,93,3.3,7,1026.7,0
6/1/2015,21,5.3,92,4,6,1027.3,0
6/1/2015,22,5.4,92,4.9,4,1027.7,0
6/1/2015,23,5.4,93,4.1,6,1028.4,0
7/1/2015,0,5.1,92,3.5,7,1029.1,0
7/1/2015,1,4.2,94,2.8,6,1029.1,0
7/1/2015,2,3,95,1.4,6,1029.4,0
7/1/2015,3,3.1,95,2.4,4,1030.1,0
7/1/2015,4,3.2,95,1.6,6,1030.5,0
7/1/2015,5,1.8,95,0.9,4,1030.4,0
7/1/2015,6,0.3,95,-2.7,9,1030.6,0
7/1/2015,7,0.4,98,-1.9,7,1031.2,0
7/1/2015,8,0.4,98,-1.9,7,1031.3,0
7/1/2015,9,0.6,98,-1.3,6,1031.9,0
7/1/2015,10,1,98,-1.2,7,1032,0
7/1/2015,11,1,98,-1.9,9,1032,0
7/1/2015,12,1.8,99,-0.3,7,1031.6,0
7/1/2015,13,2.4,98,0.4,7,1031.1,0
7/1/2015,14,3.2,97,1.6,6,1030.3,0
7/1/2015,15,4.3,96,2.9,6,1030,0
7/1/2015,16,4.4,95,2.7,7,1030.1,0
7/1/2015,17,4.4,96,2.1,9,1029.9,0
7/1/2015,18,4.7,96,3,7,1030,0
7/1/2015,19,4.6,95,2.9,7,1029.7,0
7/1/2015,20,4.7,93,2,11,1029.4,0
7/1/2015,21,5,93,2.4,11,1029.4,0
7/1/2015,22,5.2,93,4.7,4,1029.5,0
7/1/2015,23,5.5,93,3,11,1029.3,0
8/1/2015,0,5.7,91,4.2,7,1029.2,0
8/1/2015,1,6,91,3.6,11,1029.1,0
8/1/2015,2,6.3,92,4.4,9,1028.3,0
8/1/2015,3,6.8,91,4.6,11,1028.3,0
8/1/2015,4,7.3,90,4.8,13,1027.9,0
8/1/2015,5,7.8,91,4.6,19,1027.3,0
8/1/2015,6,8.2,92,5.4,17,1026.7,0
8/1/2015,7,8.5,95,5.7,17,1026.6,0
8/1/2015,8,9,94,6.6,15,1026.2,0
8/1/2015,9,9.7,89,7.2,17,1026,0
8/1/2015,10,10.2,85,7.8,17,1025.8,0
8/1/2015,11,10.7,82,7.6,26,1025.6,0
8/1/2015,12,10.8,83,7.8,26,1024.8,0.2
8/1/2015,13,10.4,86,6.9,31,1023.9,1
8/1/2015,14,10.5,88,7.5,24,1023.6,1
8/1/2015,15,11,84,8.5,20,1025.2,0.6
8/1/2015,16,10.9,77,8.4,20,1026.9,0
8/1/2015,17,10.3,77,8.4,13,1028.7,0
8/1/2015,18,10,75,8.4,11,1030.8,0
8/1/2015,19,9.2,81,6.8,15,1032.1,0
8/1/2015,20,8.5,82,7,9,1033.3,0
8/1/2015,21,8,84,6,11,1034.1,0
8/1/2015,22,8.1,82,5,19,1034.7,0
8/1/2015,23,8.1,83,6.5,9,1034.8,0
9/1/2015,0,7.9,83,5.5,13,1034.2,0
9/1/2015,1,7.8,82,5.4,13,1034,0
9/1/2015,2,7.2,85,4.7,13,1033.3,0
9/1/2015,3,7,87,5.7,7,1032.5,0
9/1/2015,4,7.5,87,4.8,15,1031.3,0
9/1/2015,5,7.9,85,4.2,24,1030.2,0
9/1/2015,6,8.6,85,5.1,24,1028.9,0
9/1/2015,7,8.6,90,5.3,22,1029.2,0.6
9/1/2015,8,8.9,91,5.9,20,1028.9,0
9/1/2015,9,9.7,91,7,19,1028.1,0
9/1/2015,10,10.4,92,8.6,13,1028.9,0.2
9/1/2015,11,11.1,92,9.4,13,1028.4,0
9/1/2015,12,12.1,91,10.6,13,1027.4,0
9/1/2015,13,13.2,85,11.9,13,1027.7,0
9/1/2015,14,13.5,85,11.9,17,1028.3,0
9/1/2015,15,14.1,81,12.8,15,1027.4,0
9/1/2015,16,14.3,75,12.7,19,1027.5,0
9/1/2015,17,13.7,77,12.2,17,1027.8,0
9/1/2015,18,13.2,78,11.9,13,1027.6,0
9/1/2015,19,13.7,79,12,19,1027.4,0
9/1/2015,20,13.8,80,11.9,22,1026.9,0
9/1/2015,21,14,81,11.9,26,1026.8,0
9/1/2015,22,14.3,82,12.7,20,1026.6,0
9/1/2015,23,14.6,82,13,20,1025.8,0
10/1/2015,0,14.9,82,13.4,20,1026.4,0
10/1/2015,1,14.7,83,12.9,24,1025.9,0
10/1/2015,2,14.5,83,12.8,22,1025.6,0
10/1/2015,3,14.1,83,12.6,17,1025.4,0
10/1/2015,4,13.7,84,12,19,1025.6,0
10/1/2015,5,13.3,84,11.8,15,1024.8,0
10/1/2015,6,13.3,78,11.5,19,1024.2,0
10/1/2015,7,13.4,78,11.8,17,1023.5,0
10/1/2015,8,13.3,78,11.4,20,1022.9,0
10/1/2015,9,13,80,10.9,22,1022.8,0
10/1/2015,10,12.8,81,10.5,24,1022.9,0
10/1/2015,11,13,81,10.5,28,1022.5,0
10/1/2015,12,13.4,76,11.4,22,1022.3,0
10/1/2015,13,13.6,73,11.4,26,1021.5,0
10/1/2015,14,13.7,73,12.3,15,1020.6,0
10/1/2015,15,13.5,76,11.7,19,1020.4,0
10/1/2015,16,13,83,11.1,19,1020.5,0
10/1/2015,17,12.7,83,10.9,17,1020.2,0
10/1/2015,18,12.2,90,10.1,19,1020.6,0.6
10/1/2015,19,10.8,88,8.6,17,1022.1,2
10/1/2015,20,10.3,76,8.2,15,1022.4,0
10/1/2015,21,9.9,73,7.7,15,1022.3,0
10/1/2015,22,9.5,74,8.1,9,1022.5,0
10/1/2015,23,9,69,6.3,17,1022.7,0
11/1/2015,0,8.4,69,6.5,11,1022.9,0
11/1/2015,1,7.8,67,6.1,9,1022.9,0
11/1/2015,2,7.2,73,5,11,1022.8,0
11/1/2015,3,7.2,71,5,11,1022.9,0
11/1/2015,4,7.2,71,4.7,13,1023.3,0
11/1/2015,5,6.5,72,4.2,11,1023,0
11/1/2015,6,6.1,73,3.4,13,1024.1,0
11/1/2015,7,5.8,75,3.4,11,1024.8,0
11/1/2015,8,5.6,76,1.9,19,1025.9,0
11/1/2015,9,5.5,77,2.3,15,1027.4,0
11/1/2015,10,5.5,77,3,11,1028.4,0
11/1/2015,11,6.3,73,4.4,9,1029.1,0
11/1/2015,12,7.6,65,4.9,15,1029.6,0
11/1/2015,13,8.4,61,6.1,13,1029.9,0
11/1/2015,14,8.4,60,5.6,17,1029.9,0
11/1/2015,15,8.5,60,6.3,13,1029.8,0
11/1/2015,16,8.3,61,6.3,11,1030.5,0
11/1/2015,17,8.4,58,5.4,19,1030.6,0
11/1/2015,18,7.8,60,6.1,9,1030.5,0
11/1/2015,19,7.2,69,5,11,1030.3,0
11/1/2015,20,7.1,75,4.9,11,1030.5,0
11/1/2015,21,7.3,75,4.5,15,1030.9,0
11/1/2015,22,7.6,71,4.6,17,1030.6,0
11/1/2015,23,6.8,76,4.6,11,1030.2,0
12/1/2015,0,6.4,78,3.7,13,1029.7,0
12/1/2015,1,6.4,75,2.9,19,1029.4,0
12/1/2015,2,6.5,75,3.5,15,1028.8,0
12/1/2015,3,6.9,73,3.8,17,1028.5,0
12/1/2015,4,6.6,75,3.4,17,1027.5,0
12/1/2015,5,6.3,77,2.8,19,1027.1,0
12/1/2015,6,6.4,77,3.4,15,1026.6,0
12/1/2015,7,6.3,79,2.8,19,1025.8,0
12/1/2015,8,6.5,79,3.3,17,1025.3,0
12/1/2015,9,6.8,78,4.2,13,1025.3,0
12/1/2015,10,6.8,78,3.3,20,1025.3,0
12/1/2015,11,6.8,78,3.3,20,1024.7,0
12/1/2015,12,7.5,77,4.5,17,1024.2,0
12/1/2015,13,7.9,76,5.5,13,1023,0
12/1/2015,14,8.3,75,4.9,22,1021.7,0
12/1/2015,15,8.5,75,4.8,26,1021.1,0
12/1/2015,16,8.6,76,5.5,20,1021.1,0
12/1/2015,17,8.9,77,5.9,20,1020.9,0
12/1/2015,18,8.9,77,5.7,22,1020.3,0
12/1/2015,19,9,78,6,20,1020.1,0
12/1/2015,20,9,76,5.8,22,1020.1,0
12/1/2015,21,8.7,76,5.4,22,1019.3,0
12/1/2015,22,8.5,79,5.5,19,1018.9,0
12/1/2015,23,8.6,81,5.5,20,1018.6,0
13/1/2015,0,8.5,82,5.5,19,1017.9,0
13/1/2015,1,8.7,82,6,17,1017.1,0
13/1/2015,2,9,83,6.1,19,1016.3,0
13/1/2015,3,9,83,6.1,19,1015.6,0
13/1/2015,4,9.4,84,6.3,22,1014.7,0
13/1/2015,5,9,83,5.6,24,1013.9,0
13/1/2015,6,8.3,82,5.1,20,1012.7,0
13/1/2015,7,7.9,81,4.4,22,1012.2,0
13/1/2015,8,7.4,74,4,20,1011.3,0
13/1/2015,9,7.8,77,4.3,22,1010.6,0
13/1/2015,10,9.4,72,6,26,1010.1,0
13/1/2015,11,9.9,72,6.5,28,1009.8,0
13/1/2015,12,10.2,76,6.7,31,1009.7,0
13/1/2015,13,10.6,78,7.4,28,1009.5,0
13/1/2015,14,9.9,89,6.6,26,1009.5,0.2
13/1/2015,15,10.5,84,7.5,24,1009.3,0
13/1/2015,16,10,85,7.6,17,1010.3,1
13/1/2015,17,9.4,85,8,9,1010.4,0.2
13/1/2015,18,9.4,80,8,9,1010.7,0
13/1/2015,19,9.1,82,7.7,9,1010.5,0
13/1/2015,20,8.9,88,6.5,15,1010.9,0
13/1/2015,21,8.6,87,6.4,13,1011,0
13/1/2015,22,8.3,86,5.5,17,1011,0
13/1/2015,23,8,80,4.9,19,1011.1,0
14/1/2015,0,8.1,81,5,19,1011.4,0
14/1/2015,1,7.8,85,4.6,19,1011.6,0.4
14/1/2015,2,6.9,79,3.4,20,1012.4,0.2
14/1/2015,3,6,76,2.6,17,1013.5,0
14/1/2015,4,5.7,81,2.3,17,1013.9,0
14/1/2015,5,5.4,80,2.9,11,1013.3,0
14/1/2015,6,5.6,80,1.9,19,1013.3,0
14/1/2015,7,5.8,81,2.1,19,1013,0
14/1/2015,8,6.5,81,2.7,22,1012.7,0
14/1/2015,9,7.3,74,3.7,22,1013.1,0
14/1/2015,10,7.4,70,3.6,24,1013.8,0
14/1/2015,11,6.4,82,2.8,20,1014.2,0.4
14/1/2015,12,8.1,68,4.5,24,1014.9,0
14/1/2015,13,7.4,69,4,20,1015.8,0
14/1/2015,14,6.6,76,4,13,1016.4,0.6
14/1/2015,15,7.5,72,4.8,15,1016.5,0
14/1/2015,16,7.4,70,4.9,13,1016.8,0
14/1/2015,17,7,74,4.8,11,1016.6,0
14/1/2015,18,6.4,78,5,7,1016.6,0
14/1/2015,19,6.5,79,4.2,11,1016,0
14/1/2015,20,7.1,79,5.3,9,1014.9,0
14/1/2015,21,7.7,80,4.7,17,1014,0
14/1/2015,22,8.2,80,5.1,19,1013.2,0
14/1/2015,23,8.3,83,5.3,19,1012.1,0
15/1/2015,0,9,82,5.6,24,1010.8,0
15/1/2015,1,9.2,84,6.1,22,1009.5,0
15/1/2015,2,9.2,84,6.1,22,1008.3,0.2
15/1/2015,3,9.5,83,6.1,26,1007,0.2
15/1/2015,4,9.7,78,6.2,28,1006.1,0
15/1/2015,5,9.7,72,6.2,28,1005.4,0
15/1/2015,6,10,67,6.5,30,1004.3,0
15/1/2015,7,10.3,64,7.3,24,1003.6,0
15/1/2015,8,10.1,65,7.2,22,1002.7,0
15/1/2015,9,10.1,66,7,24,1002.3,0
15/1/2015,10,10.8,63,7.9,24,1002,0
15/1/2015,11,10.9,64,7.9,26,1001.5,0
15/1/2015,12,11.1,66,7.6,35,1001,0
15/1/2015,13,10.5,76,6.9,33,1000.2,0.2
15/1/2015,14,10.8,74,7.2,35,1000.3,0
15/1/2015,15,10.6,79,7.4,28,1000.4,0.2
15/1/2015,16,9.9,83,6.8,24,1000.6,0.2
15/1/2015,17,9.7,82,6.2,28,1001.1,0.2
15/1/2015,18,9.1,83,6.2,19,1002,0.4
15/1/2015,19,8.8,82,6.1,17,1002.7,0
15/1/2015,20,8.6,82,6.4,13,1003.3,0
15/1/2015,21,8.3,81,5.5,17,1004.5,0
15/1/2015,22,8.1,81,6.1,11,1004.9,0
15/1/2015,23,7.8,79,6.6,7,1005.3,0
16/1/2015,0,7.2,77,6.2,6,1005.7,0
16/1/2015,1,7.1,78,4.6,13,1005.8,0
16/1/2015,2,6.9,82,4.7,11,1006,0
16/1/2015,3,6.7,84,5.3,7,1006.1,0
16/1/2015,4,6.5,87,5.4,6,1005.9,0
16/1/2015,5,6.3,89,4.9,7,1006.1,0
16/1/2015,6,6.2,90,5,6,1005.5,0
16/1/2015,7,6.2,91,4.8,7,1006.2,0
16/1/2015,8,6.3,89,4.4,9,1006.1,0
16/1/2015,9,6.3,85,4.4,9,1006.8,0
16/1/2015,10,6.3,82,4.4,9,1007.1,0
16/1/2015,11,6.4,81,4.1,11,1007.7,0
16/1/2015,12,6.7,80,4.4,11,1007.8,0
16/1/2015,13,7.2,77,5.4,9,1007.4,0
16/1/2015,14,7.8,71,6.1,9,1007.3,0
16/1/2015,15,7.9,72,6.7,7,1007.1,0
16/1/2015,16,7.5,74,6.3,7,1007.1,0
16/1/2015,17,6.9,76,4.7,11,1007.6,0
16/1/2015,18,6.6,77,4.7,9,1008.1,0
16/1/2015,19,6.5,80,4.6,9,1008.7,0
16/1/2015,20,6,90,4.8,6,1009.5,2
16/1/2015,21,5.8,86,3.4,11,1010.3,0.8
16/1/2015,22,5.9,86,4.4,7,1010.8,0
16/1/2015,23,5.9,85,3.9,9,1011.7,0
17/1/2015,0,5.6,83,2.1,17,1012.6,0
17/1/2015,1,5.5,83,3,11,1013.2,0
17/1/2015,2,4.6,86,2.9,7,1013.9,0
17/1/2015,3,4.2,88,1.9,9,1014.7,0
17/1/2015,4,3.6,86,1.8,7,1014.9,0
17/1/2015,5,3.3,87,0.8,9,1015.4,0
17/1/2015,6,3.2,87,2.5,4,1015.8,0
17/1/2015,7,3.4,87,1.9,6,1016.3,0
17/1/2015,8,3.4,87,1.5,7,1017,0
17/1/2015,9,3.2,88,1.6,6,1017.7,0
17/1/2015,10,3.1,89,1.5,6,1018.2,0
17/1/2015,11,3.4,87,1.9,6,1018.6,0
17/1/2015,12,4,85,2.5,6,1018.7,0
17/1/2015,13,5.6,72,4.4,6,1018.6,0
17/1/2015,14,7.4,69,5.7,9,1018.1,0
17/1/2015,15,6.2,66,4.8,7,1017.8,0
17/1/2015,16,5.5,76,3,11,1017.7,0
17/1/2015,17,4.7,77,2.5,9,1017.6,0
17/1/2015,18,4.2,68,2.4,7,1017.9,0
17/1/2015,19,3.7,84,1.3,9,1018.2,0
17/1/2015,20,2.8,86,-0.2,11,1018.3,0
17/1/2015,21,2.3,87,-0.3,9,1018.1,0
17/1/2015,22,1.9,86,-1.3,11,1018.1,0
17/1/2015,23,1.8,86,-1.4,11,1017.9,0
18/1/2015,0,1.6,89,-2.1,13,1017.7,0
18/1/2015,1,1.5,90,-1.3,9,1017.4,0
18/1/2015,2,1.6,89,-1.2,9,1016.9,0
18/1/2015,3,1.7,90,-1,9,1016.6,0
18/1/2015,4,2,91,0.3,6,1016,0
18/1/2015,5,2,91,-0.7,9,1015.5,0
18/1/2015,6,1.8,91,-1.4,11,1015,0
18/1/2015,7,1.7,90,-1,9,1014.9,0
18/1/2015,8,1.2,89,-2.6,13,1014.5,0
18/1/2015,9,1.1,89,-1.7,9,1014.7,0
18/1/2015,10,1.6,87,-1.2,9,1014.5,0
18/1/2015,11,2.5,83,-1,13,1014.1,0
18/1/2015,12,3.3,81,-0,13,1013.6,0
18/1/2015,13,4.6,77,1.9,11,1012.6,0
18/1/2015,14,5.3,75,2.1,15,1011.6,0
18/1/2015,15,6,69,3.6,11,1011.3,0
18/1/2015,16,5.6,69,2.8,13,1011,0
18/1/2015,17,5.8,70,3.4,11,1010.7,0
18/1/2015,18,5.5,70,3,11,1010.8,0
18/1/2015,19,4.7,72,2,11,1010.9,0
18/1/2015,20,5,70,2.8,9,1011.2,0
18/1/2015,21,4.5,68,2.8,7,1011.4,0
18/1/2015,22,3.8,71,2.3,6,1011.4,0
18/1/2015,23,3.7,70,2.2,6,1011.6,0
19/1/2015,0,3.6,71,2.9,4,1012,0
19/1/2015,1,3.6,70,2.9,4,1011.8,0
19/1/2015,2,3.1,72,3.1,0,1011.4,0
19/1/2015,3,3.3,73,3.3,0,1011.6,0
19/1/2015,4,3.9,80,2.4,6,1011.4,0
19/1/2015,5,3.6,86,1.2,9,1011.5,0
19/1/2015,6,2.9,89,0.4,9,1011.5,0
19/1/2015,7,2.3,90,-1.2,13,1011.8,0
19/1/2015,8,2.4,90,-0.2,9,1012.2,0
19/1/2015,9,2.3,91,-1.2,13,1012.7,0
19/1/2015,10,2.5,89,-0.1,9,1013.1,0
19/1/2015,11,2.7,87,-0.3,11,1013.3,0
19/1/2015,12,2.5,87,-1,13,1013.2,0
19/1/2015,13,2.9,83,-0.9,15,1012.8,0
19/1/2015,14,3,82,-0.4,13,1012.8,0
19/1/2015,15,3.3,78,-0,13,1012.3,0
19/1/2015,16,3.3,76,-0,13,1012.3,0
19/1/2015,17,3.3,77,1.4,7,1012.6,0
19/1/2015,18,3.3,71,-0,13,1012.9,0
19/1/2015,19,3.6,67,0.3,13,1013,0
19/1/2015,20,3.7,63,1.3,9,1013,0
19/1/2015,21,3.8,63,1.4,9,1012.9,0
19/1/2015,22,3,67,1.4,6,1013.2,0
19/1/2015,23,3.2,67,0.7,9,1013.3,0
20/1/2015,0,2.2,72,0.5,6,1013.3,0
20/1/2015,1,2.5,75,0.5,7,1013.1,0
20/1/2015,2,2.8,75,2,4,1012.9,0
20/1/2015,3,2.9,74,1.3,6,1012.9,0
20/1/2015,4,2.7,75,1.1,6,1012.8,0
20/1/2015,5,2.8,75,1.2,6,1012.6,0
20/1/2015,6,2.8,77,2,4,1012.5,0
20/1/2015,7,2.7,77,1.9,4,1012.5,0
20/1/2015,8,2.4,81,-0.2,9,1012.5,0
20/1/2015,9,1.9,84,-0.2,7,1013.2,0
20/1/2015,10,1.8,84,0.9,4,1013.6,0
20/1/2015,11,2.1,81,-0.6,9,1013.8,0
20/1/2015,12,1.6,84,-0.6,7,1013.9,0
20/1/2015,13,1.5,85,-1.3,9,1013.5,0
20/1/2015,14,1.9,82,-0.2,7,1013.2,0
20/1/2015,15,1.6,82,-0.6,7,1013,0
20/1/2015,16,1.6,80,-1.2,9,1012.8,0
20/1/2015,17,0.4,84,-3.1,11,1013.2,0
20/1/2015,18,-0.3,84,-2.7,7,1013,0
20/1/2015,19,-0.3,85,-2.4,6,1012.9,0
20/1/2015,20,-0.4,87,-1.5,4,1013,0
20/1/2015,21,-0.7,88,-2.8,6,1012.7,0
20/1/2015,22,0.1,83,-2.3,7,1012.5,0
20/1/2015,23,-0.1,80,-2.1,6,1012.1,0
21/1/2015,0,0.2,78,-3.3,11,1011.4,0
21/1/2015,1,0.2,75,-2.2,7,1011,0
21/1/2015,2,0.2,75,-2.8,9,1010.4,0
21/1/2015,3,0.1,74,-3.4,11,1010,0
21/1/2015,4,-0.2,75,-3.3,9,1009.2,0
21/1/2015,5,-0.7,78,-2.8,6,1008.9,0
21/1/2015,6,-0.1,80,-1.2,4,1008.5,0
21/1/2015,7,0.2,80,-2.2,7,1008.2,0
21/1/2015,8,0.5,80,-1.5,6,1008.3,0
21/1/2015,9,1,81,-0.9,6,1008.4,0
21/1/2015,10,1.4,81,-2.3,13,1008.5,0
21/1/2015,11,2.1,80,-0.6,9,1008.6,0
21/1/2015,12,3.1,77,-0.3,13,1008.4,0
21/1/2015,13,3.2,77,0.7,9,1008.2,0
21/1/2015,14,3.6,75,1.8,7,1008,0
21/1/2015,15,3.5,72,0.6,11,1007.8,0
21/1/2015,16,3.5,73,0.6,11,1007.9,0
21/1/2015,17,2.9,72,0.4,9,1008.4,0
21/1/2015,18,2.6,71,-0.9,13,1008.8,0
21/1/2015,19,2.4,72,-0.2,9,1009.1,0
21/1/2015,20,2.7,72,-0.8,13,1009.8,0
