date,Heurelocale,Température,Humidité,Windchill,Vent,Pression,Précip.
6/1/2011,17,11.7,87,9.4,20,998.4,0.2
6/1/2011,18,12.1,85,9.9,20,999,0
6/1/2011,19,11.9,86,9.5,22,999.6,0.2
6/1/2011,20,12,86,9.9,19,1000.3,0
6/1/2011,21,12.4,84,10.5,17,1001.2,0
6/1/2011,22,12,87,10.3,15,1002.2,0.4
6/1/2011,23,11.8,89,9.6,19,1002.8,0
7/1/2011,0,11.9,89,9.9,17,1003.6,1
7/1/2011,1,11.8,88,10.5,11,1004.2,0
7/1/2011,2,11.8,88,10.3,13,1004.6,0
7/1/2011,3,11.9,88,10.4,13,1005.1,0
7/1/2011,4,11.7,87,10.4,11,1005.4,0
7/1/2011,5,11.6,87,9.8,15,1005.2,0
7/1/2011,6,11.6,87,9.8,15,1005.2,0
7/1/2011,7,11.5,86,9.4,17,1004.8,0
7/1/2011,8,11.3,87,9.9,11,1004.9,0
7/1/2011,9,11.1,88,9.4,13,1005,0
7/1/2011,10,10.8,90,9,13,1004.8,0.4
7/1/2011,11,10.7,91,9.2,11,1004.9,2
7/1/2011,12,10.9,92,9.2,13,1005.2,2
7/1/2011,13,11.7,91,10.7,9,1004.9,0.2
7/1/2011,14,12.1,86,10.9,11,1004.9,0
7/1/2011,15,12.2,83,10.7,13,1005.3,0
7/1/2011,16,11.9,83,9.9,17,1005.4,0
7/1/2011,17,11.8,84,10.5,11,1005.7,0
7/1/2011,18,11.3,87,10.2,9,1005.8,0
7/1/2011,19,11,88,9.6,11,1005.7,0
7/1/2011,20,11,89,9.9,9,1005.9,0.2
7/1/2011,21,10.9,89,10.2,7,1005.5,0
7/1/2011,22,11.3,87,10.2,9,1005.1,0.2
7/1/2011,23,11.3,87,10.2,9,1004.7,0
8/1/2011,0,11.5,84,9.9,13,1004.8,0
8/1/2011,1,11.8,78,9.6,19,1005.1,0
8/1/2011,2,11.7,79,9.7,17,1004.8,0
8/1/2011,3,11.4,79,9.8,13,1004.6,0
8/1/2011,4,11,79,9,15,1004.2,0
8/1/2011,5,10.9,78,8.7,17,1004,0
8/1/2011,6,10.5,77,8.2,17,1003.8,0
8/1/2011,7,11,70,8.5,20,1003.5,0
8/1/2011,8,11.1,68,8.5,22,1003.4,0
8/1/2011,9,11.2,66,8.8,20,1003.9,0
8/1/2011,10,11.7,66,8.9,26,1004.7,0
8/1/2011,11,12,68,9.2,28,1005.2,0
8/1/2011,12,12.3,70,9.6,28,1005.6,0
8/1/2011,13,12.8,69,10.5,24,1005.6,0
8/1/2011,14,12.8,70,10.6,22,1005.7,0
8/1/2011,15,12.5,73,10.2,22,1005.6,0
8/1/2011,16,13,68,11,20,1005.9,0
8/1/2011,17,12.5,71,10.9,15,1006.3,0
8/1/2011,18,12,72,10.3,15,1006.6,0
8/1/2011,19,11.1,82,9.2,15,1006.5,0
8/1/2011,20,10.8,86,8.8,15,1006.5,0
8/1/2011,21,10.4,90,9.6,7,1006.5,0
8/1/2011,22,10.2,91,9.4,7,1006.4,0
8/1/2011,23,9.5,90,9.5,4,1006.6,0
9/1/2011,0,9.4,90,8.4,7,1006.6,0
9/1/2011,1,8.3,87,6.7,9,1007.2,0
9/1/2011,2,7.5,88,4.8,15,1007.8,0
9/1/2011,3,6.2,84,2.9,17,1008.6,0
9/1/2011,4,6,86,4,9,1008.9,0
9/1/2011,5,6.1,84,4.6,7,1009.6,0
9/1/2011,6,6,84,4.5,7,1010.2,0
9/1/2011,7,5.3,83,4,6,1010.8,0
9/1/2011,8,5.2,87,3.6,7,1011.7,0
9/1/2011,9,5.5,84,4.3,6,1012.9,0
9/1/2011,10,5.7,83,4.5,6,1014,0
9/1/2011,11,6.5,79,5.4,6,1014.6,0
9/1/2011,12,7.4,71,6.1,7,1015.2,0
9/1/2011,13,7.4,66,5.3,11,1015.3,0
9/1/2011,14,7.9,58,5.5,13,1015.3,0
9/1/2011,15,7.9,62,7,6,1015.9,0
9/1/2011,16,7.8,63,6.6,7,1016.7,0
9/1/2011,17,7.5,65,5.8,9,1017.6,0
9/1/2011,18,7.7,67,6,9,1018.4,0
9/1/2011,19,7.2,68,6.2,6,1019.2,0
9/1/2011,20,6.3,73,4.9,7,1019.6,0
9/1/2011,21,5.6,79,4.4,6,1020.3,0
9/1/2011,22,4.8,83,3.5,6,1020.9,0
9/1/2011,23,4.1,84,2.7,6,1021.2,0
10/1/2011,0,4.5,84,3.9,4,1021.6,0
10/1/2011,1,4.1,86,2.7,6,1021.5,0
10/1/2011,2,3,87,2.3,4,1021.5,0
10/1/2011,3,2.8,90,2,4,1021.9,0
10/1/2011,4,2.5,90,0.8,6,1022,0
10/1/2011,5,2.6,90,0.9,6,1022,0
10/1/2011,6,2.7,90,1.1,6,1022.1,0
10/1/2011,7,3.4,87,1.9,6,1021.7,0
10/1/2011,8,3.6,86,2.1,6,1021.7,0
10/1/2011,9,3.7,85,1.9,7,1021.8,0
10/1/2011,10,3.7,84,1.9,7,1021.7,0
10/1/2011,11,4.3,82,1.6,11,1021.9,0
10/1/2011,12,5.5,77,3.4,9,1021.6,0
10/1/2011,13,7,69,4.1,15,1020.7,0
10/1/2011,14,7.5,60,4.5,17,1019.8,0
10/1/2011,15,7.4,59,4.4,17,1019,0
10/1/2011,16,6.8,62,4.2,13,1018.2,0
10/1/2011,17,6.2,66,2.6,19,1017.8,0
10/1/2011,18,5,70,2,13,1017.3,0
10/1/2011,19,4.4,70,0.7,17,1016.3,0
10/1/2011,20,3.9,76,0.4,15,1016.3,0
10/1/2011,21,3,82,-0.4,13,1015.7,0
10/1/2011,22,2,84,-1.6,13,1015.1,0
10/1/2011,23,1.2,87,-2.1,11,1014.9,0
11/1/2011,0,1.6,87,-3.1,19,1013.7,0
11/1/2011,1,1.7,87,-2.7,17,1012.3,0
11/1/2011,2,1.9,86,-2.4,17,1010.6,0
11/1/2011,3,2.1,85,-1.5,13,1009.4,0
11/1/2011,4,3,83,-1.4,19,1008,0
11/1/2011,5,3,89,-1.4,19,1006.6,0.8
11/1/2011,6,3.5,91,-1.1,22,1005.2,0.6
11/1/2011,7,4.1,92,0.6,15,1004.5,1
11/1/2011,8,4.9,92,1.9,13,1004.5,3
11/1/2011,9,5.9,93,3.5,11,1004.9,0.2
11/1/2011,10,7,92,5.7,7,1005.3,0.2
11/1/2011,11,8.2,91,6.2,11,1006.3,0
11/1/2011,12,9.1,86,7.7,9,1006.7,0.4
11/1/2011,13,10.1,79,8.5,11,1006.8,0
11/1/2011,14,10.2,76,8.1,15,1007.3,0
11/1/2011,15,10.3,78,8,17,1008.3,0
11/1/2011,16,9.8,83,8.5,9,1009.4,0
11/1/2011,17,9.6,78,6.9,19,1011.2,0
11/1/2011,18,8.9,77,6.2,17,1013,0
11/1/2011,19,8.6,75,5.9,17,1014.6,0
11/1/2011,20,8.6,64,5.6,19,1016.2,0
11/1/2011,21,8.4,66,6.5,11,1017.2,0
11/1/2011,22,8.2,66,6.2,11,1018.2,0
11/1/2011,23,7.7,72,6,9,1019.2,0
12/1/2011,0,N/A,N/A,N/A,N/A,N/A,N/A
12/1/2011,1,N/A,N/A,N/A,N/A,N/A,N/A
12/1/2011,2,N/A,N/A,N/A,N/A,N/A,N/A
12/1/2011,3,N/A,N/A,N/A,N/A,N/A,N/A
12/1/2011,4,N/A,N/A,N/A,N/A,N/A,N/A
12/1/2011,5,N/A,N/A,N/A,N/A,N/A,N/A
12/1/2011,6,6.4,72,4.5,9,1020.8,0
12/1/2011,7,6,79,4.8,6,1020.6,0.2
12/1/2011,8,5.7,86,3.7,9,1020.2,0.4
12/1/2011,9,5.5,90,2.3,15,1019.9,0.6
12/1/2011,10,5.8,92,2.4,17,1019.4,0.8
12/1/2011,11,6.4,92,3.4,15,1019.7,0
12/1/2011,12,7,92,4.4,13,1019.2,0
12/1/2011,13,7.7,92,4.7,17,1018.2,0.2
12/1/2011,14,8.8,91,6.3,15,1017.9,0
12/1/2011,15,9.6,90,7.3,15,1017.5,0
12/1/2011,16,10.4,89,8.8,11,1017.6,0
12/1/2011,17,10.9,89,9.8,9,1017.6,0
12/1/2011,18,11.6,88,10.3,11,1017.7,0
12/1/2011,19,12,87,10.5,13,1017.6,0
12/1/2011,20,12.3,86,10.6,15,1017.7,0
12/1/2011,21,12.2,85,10.5,15,1017.9,0
12/1/2011,22,12.4,85,10.7,15,1018,0
12/1/2011,23,12.5,85,10.7,17,1018.1,0
13/1/2011,0,12.4,85,11,13,1018.3,0
13/1/2011,1,12.5,84,11.4,11,1018.2,0
13/1/2011,2,12.5,84,10.7,17,1017.8,0
13/1/2011,3,12.5,84,11.1,13,1017.8,0
13/1/2011,4,12.6,83,10.6,19,1018.1,0
13/1/2011,5,12.5,83,10.7,17,1017.9,0
13/1/2011,6,12.5,82,11.1,13,1017.7,0
13/1/2011,7,12.5,83,11.4,11,1017.8,0
13/1/2011,8,12.7,82,11.6,11,1018,0
13/1/2011,9,12.8,83,11.2,15,1018.3,0
13/1/2011,10,13,83,12.2,9,1018.4,0
13/1/2011,11,13.3,83,11.7,17,1018.6,0
13/1/2011,12,14.3,78,12.7,19,1018.3,0
13/1/2011,13,14.6,73,12.9,22,1018,0
13/1/2011,14,14.1,75,12.6,17,1017.7,0
13/1/2011,15,14,73,12.9,13,1017.5,0
13/1/2011,16,14.1,73,12.8,15,1017.9,0
13/1/2011,17,13.4,74,11.1,26,1018.4,0
13/1/2011,18,13.1,77,11.4,17,1018.4,0
13/1/2011,19,12.8,78,11.5,13,1018.4,0
13/1/2011,20,12.9,79,11.2,17,1018.5,0
13/1/2011,21,12.9,81,11.4,15,1018.5,0
13/1/2011,22,13,80,11.7,13,1018.6,0
13/1/2011,23,12.7,80,11.3,13,1018.5,0
14/1/2011,0,12,81,11.1,9,1018.9,0
14/1/2011,1,11.1,83,10.4,7,1018.8,0
14/1/2011,2,11,83,9.9,9,1018.7,0
14/1/2011,3,11.1,81,9.4,13,1018.6,0
14/1/2011,4,10.9,78,8.7,17,1018.5,0
14/1/2011,5,10.3,79,8.2,15,1018.2,0
14/1/2011,6,9.8,82,8.1,11,1018.3,0
14/1/2011,7,10,80,8.4,11,1018.3,0
14/1/2011,8,10.8,75,8.6,17,1018,0
14/1/2011,9,11,74,8.8,17,1018.2,0
14/1/2011,10,11.2,73,8.9,19,1018.4,0
14/1/2011,11,12.1,69,9.9,20,1018.5,0
14/1/2011,12,11.9,71,9.9,17,1018.6,0
14/1/2011,13,12.6,70,11,15,1018,0
14/1/2011,14,12.7,70,11.3,13,1017.2,0
14/1/2011,15,12.7,71,11.1,15,1016.7,0
14/1/2011,16,12.7,70,11.1,15,1016.4,0
14/1/2011,17,12.5,70,10.7,17,1016.4,0
14/1/2011,18,11.7,78,9.5,19,1016.5,0
14/1/2011,19,10.8,86,8.8,15,1017.3,0.2
14/1/2011,20,10.5,84,9.3,9,1018.3,0
14/1/2011,21,9.8,83,7.6,15,1019.1,0
14/1/2011,22,9.6,83,7.9,11,1019.9,0
14/1/2011,23,9.6,83,7.9,11,1020.9,0
15/1/2011,0,9,86,7.2,11,1021.7,0
15/1/2011,1,8.9,86,7.4,9,1022.4,0
15/1/2011,2,8.6,86,7.1,9,1022.6,0
15/1/2011,3,N/A,N/A,N/A,N/A,N/A
15/1/2011,4,N/A,N/A,N/A,N/A,N/A
15/1/2011,5,N/A,N/A,N/A,N/A,N/A
15/1/2011,6,7.3,87,6,7,1024.2,0
15/1/2011,7,7,89,5.7,7,1024.6,0
15/1/2011,8,8,86,6.8,7,1024.9,0
15/1/2011,9,8.3,85,6.7,9,1025.2,0
15/1/2011,10,8.5,86,7,9,1025.3,0
15/1/2011,11,9.5,81,7,17,1025.7,0
15/1/2011,12,10.2,77,7.6,19,1025.6,0
15/1/2011,13,11,70,8.6,19,1024.9,0
15/1/2011,14,10.7,67,8,22,1024.5,0
15/1/2011,15,10.9,68,8.5,19,1024.5,0
15/1/2011,16,10.8,70,9.3,11,1024.9,0
15/1/2011,17,10.4,73,8.3,15,1025.2,0
15/1/2011,18,9.4,77,8.4,7,1025.6,0
15/1/2011,19,9.3,79,7.9,9,1025.9,0
15/1/2011,20,9.1,80,7.7,9,1025.8,0
15/1/2011,21,8.7,82,6.8,11,1025.6,0
15/1/2011,22,8.9,83,7.4,9,1025.8,0
15/1/2011,23,9.3,83,7.5,11,1025.7,0
16/1/2011,0,9.1,84,7,13,1025.8,0
16/1/2011,1,8.4,87,8.2,4,1025.9,0
16/1/2011,2,8.4,87,7.6,6,1026,0
16/1/2011,3,7.8,88,6.1,9,1025.6,0
16/1/2011,4,7.9,88,6.2,9,1025.4,0
16/1/2011,5,7.9,88,7.7,4,1025.4,0
16/1/2011,6,7.9,88,7.7,4,1025.5,0
16/1/2011,7,8.1,87,6.1,11,1025.5,0
16/1/2011,8,8,86,6,11,1025.7,0
16/1/2011,9,7.9,84,5.5,13,1026,0
16/1/2011,10,7.9,81,6.2,9,1026,0
16/1/2011,11,8.7,76,6.5,13,1026,0
16/1/2011,12,10.1,70,8.5,11,1025.5,0
16/1/2011,13,11.4,65,10.8,7,1024.7,0
16/1/2011,14,12.7,57,11.6,11,1023.9,0
16/1/2011,15,12.1,56,10.4,15,1023,0
16/1/2011,16,11.6,60,10,13,1023.1,0
16/1/2011,17,10.9,67,9.4,11,1023.2,0
16/1/2011,18,9.8,73,8.9,7,1023.5,0
16/1/2011,19,9.3,75,7.9,9,1023.8,0
16/1/2011,20,9.1,73,7.3,11,1024.1,0
16/1/2011,21,8.3,77,6.7,9,1024.3,0
16/1/2011,22,7.7,82,6,9,1024.2,0
16/1/2011,23,7,84,6,6,1024.6,0
17/1/2011,0,7.2,88,5.4,9,1024.9,0
17/1/2011,1,6.8,87,5.7,6,1024.8,0
17/1/2011,2,6.6,89,5.5,6,1024.9,0
17/1/2011,3,6.4,90,5.3,6,1025,0
17/1/2011,4,5.8,90,4.6,6,1024.8,0
17/1/2011,5,5.3,92,3.7,7,1024.7,0
17/1/2011,6,4.9,93,2.3,11,1024.5,0
17/1/2011,7,4.6,93,3.2,6,1024.3,0
17/1/2011,8,3.9,93,1.5,9,1024.1,0
17/1/2011,9,3.6,94,0.3,13,1024.1,0
17/1/2011,10,3.5,94,0.6,11,1024.3,0
17/1/2011,11,4.3,94,2.6,7,1024.3,0
17/1/2011,12,5.7,94,3.7,9,1024,0
17/1/2011,13,7.5,87,5.4,11,1023.5,0
17/1/2011,14,8.5,83,7.4,7,1023.1,0
17/1/2011,15,9.4,81,7.3,13,1023.2,0
17/1/2011,16,9.7,82,8,11,1023.2,0
17/1/2011,17,10.1,83,8.8,9,1023.9,0
17/1/2011,18,10.3,84,9.1,9,1024.2,0
17/1/2011,19,9.6,87,7.6,13,1024.5,0
17/1/2011,20,9.3,87,7,15,1024.7,0
17/1/2011,21,9.4,86,7.1,15,1024.8,0
17/1/2011,22,9.4,86,6.6,19,1024.9,0
17/1/2011,23,9.1,87,6.7,15,1025,0
18/1/2011,0,9.1,88,7.3,11,1025.2,0
18/1/2011,1,9.3,86,8.3,7,1025.1,0
18/1/2011,2,9.1,86,7.3,11,1024.9,0
18/1/2011,3,8.9,86,6.7,13,1024.4,0
18/1/2011,4,8.5,87,7,9,1024.1,0
18/1/2011,5,8.8,86,7.3,9,1023.9,0
18/1/2011,6,8.9,85,6.7,13,1023.7,0
18/1/2011,7,8.7,84,6.5,13,1023.5,0
18/1/2011,8,8.9,83,8.1,6,1023.7,0
18/1/2011,9,8.9,78,6.7,13,1023.9,0
18/1/2011,10,9,73,6.9,13,1024.4,0
18/1/2011,11,9,73,6.6,15,1024.6,0
18/1/2011,12,8.9,78,6.7,13,1024.9,0
18/1/2011,13,8.8,81,6.1,17,1025.1,0
18/1/2011,14,8.8,86,6.9,11,1025.3,0
18/1/2011,15,8.6,79,6.1,15,1026.2,0
18/1/2011,16,8.2,78,5,20,1027.2,0
18/1/2011,17,7.2,73,3.8,20,1028.6,0
18/1/2011,18,7.1,73,4,17,1029.4,0
18/1/2011,19,7.1,72,4,17,1030,0
18/1/2011,20,6.9,71,3.4,20,1030.6,0
18/1/2011,21,6.5,65,3.5,15,1031.2,0
18/1/2011,22,5.8,72,2.4,17,1031.8,0
18/1/2011,23,5.4,67,2.5,13,1032.2,0
19/1/2011,0,5.4,75,2.2,15,1032.8,0
19/1/2011,1,5,74,2.8,9,1033,0
19/1/2011,2,4.6,75,2.4,9,1033,0
19/1/2011,3,4.7,79,1.7,13,1033.6,0
19/1/2011,4,4.7,74,2.5,9,1033.5,0
19/1/2011,5,4.1,79,2.3,7,1033.4,0
19/1/2011,6,3,85,1.4,6,1033.3,0
19/1/2011,7,3.1,86,1.2,7,1033.5,0
19/1/2011,8,3.4,85,1.5,7,1033.5,0
19/1/2011,9,3.6,85,0.7,11,1033.9,0
19/1/2011,10,4.1,83,2.7,6,1034.4,0
19/1/2011,11,4.7,80,3.3,6,1034.5,0
19/1/2011,12,5,75,2.8,9,1034.2,0
19/1/2011,13,5.2,74,3.1,9,1034,0
19/1/2011,14,5.8,69,3.4,11,1033.4,0
19/1/2011,15,5.9,66,3.9,9,1032.9,0
19/1/2011,16,5.5,68,3.4,9,1033,0
19/1/2011,17,5.1,69,3,9,1033.2,0
19/1/2011,18,4.9,72,4.4,4,1033.1,0
19/1/2011,19,5.4,71,3.3,9,1033.1,0
19/1/2011,20,5,74,2.8,9,1033.2,0
19/1/2011,21,4.4,75,4.4,0,1032.7,0
19/1/2011,22,4.5,75,4.5,2,1032.6,0
19/1/2011,23,5.2,75,2.3,13,1032.5,0
20/1/2011,0,4.7,80,3,7,1032,0
20/1/2011,1,4.7,79,1.7,13,1032.1,0
20/1/2011,2,4.4,77,1,15,1032,0
20/1/2011,3,4.4,78,1,15,1032,0
20/1/2011,4,4,80,1.2,11,1031.7,0
20/1/2011,5,3.7,80,0.5,13,1031.5,0
20/1/2011,6,3.4,82,0.5,11,1031.4,0
20/1/2011,7,3.4,84,-0.3,15,1031.3,0
20/1/2011,8,3.4,85,-0.6,17,1031.4,0
20/1/2011,9,3.1,84,-0.6,15,1031.9,0
20/1/2011,10,3.8,82,0.6,13,1032.2,0
20/1/2011,11,4.2,78,0.4,17,1032.5,0
20/1/2011,12,4.5,74,0.5,19,1032.6,0
20/1/2011,13,5,63,1,20,1032.3,0
20/1/2011,14,5.2,59,1,22,1032.1,0
20/1/2011,15,5.3,58,1.8,17,1032,0
20/1/2011,16,5,56,0.8,22,1032.2,0
20/1/2011,17,4.8,59,1.2,17,1032.3,0
20/1/2011,18,4.6,61,0.9,17,1032.6,0
20/1/2011,19,4,65,-0.1,19,1032.8,0
20/1/2011,20,3.9,65,0,17,1033.1,0
20/1/2011,21,3.2,68,-0.8,17,1033.6,0
20/1/2011,22,2.8,70,-1.6,19,1033.9,0
20/1/2011,23,2.4,75,-1.5,15,1034.3,0
21/1/2011,0,2,78,-2.3,17,1034.4,0
21/1/2011,1,1.8,80,-2.2,15,1034.4,0
21/1/2011,2,1.4,80,-3,17,1034.6,0
21/1/2011,3,1.3,80,-2,11,1034.7,0
21/1/2011,4,1,81,-3.2,15,1034.7,0
21/1/2011,5,0.8,81,-3.1,13,1034.9,0
21/1/2011,6,0.8,83,-4.1,19,1035.2,0
21/1/2011,7,0.6,80,-4.3,19,1035.6,0
21/1/2011,8,0.3,80,-3.7,13,1035.7,0
21/1/2011,9,0,80,-4,13,1035.9,0
21/1/2011,10,0.2,78,-4.2,15,1036.2,0
21/1/2011,11,0.7,75,-3.6,15,1036.5,0
21/1/2011,12,0.8,72,-3.1,13,1036.7,0
21/1/2011,13,0.6,69,-3.3,13,1036.4,0
21/1/2011,14,1.3,69,-3.2,17,1035.9,0
21/1/2011,15,1.6,68,-2.1,13,1035.4,0
21/1/2011,16,1.6,68,-2.8,17,1035.3,0
21/1/2011,17,1.1,68,-3.4,17,1035.2,0
21/1/2011,18,0.8,72,-3.8,17,1035.3,0
21/1/2011,19,0.6,75,-4.3,19,1035.5,0
21/1/2011,20,0.6,77,-3.7,15,1035.6,0
21/1/2011,21,N/A,N/A,N/A,N/A,N/A
